Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
65.892,21905.759765625,-20221.49609375,-27877.619140625,88614.75,-24159.48046875,22712.13671875,22271.947265625,8.809011299985457,0
65.896,21637.91796875,-20401.40625,-28004.052734375,88608.296875,-24426.984375,22678.328125,22606.615234375,8.813011299985462,0
65.9,21600.775390625,-21595.3125,-28668.193359375,88779.625,-25915.765625,22783.49609375,23788.384765625,8.817011299985467,0
65.904,21895.505859375,-21470.693359375,-28581.931640625,88777.7734375,-25703.384765625,22820.380859375,23475.650390625,8.821011299985457,0
65.908,21923.712890625,-20375.181640625,-27971.890625,88608.8125,-24339.96484375,22714.880859375,22370.578125,8.825011299985462,0
65.912,21656.46484375,-20293.85546875,-27950.62109375,88563.6640625,-24290.708984375,22659.015625,22453.931640625,8.829011299985467,0
65.916,21558.931640625,-21436.359375,-28594.375,88715.0234375,-25721.57421875,22744.134765625,23616.912109375,8.833011299985458,0
65.92,21845.369140625,-21608.880859375,-28674.890625,88763.4140625,-25877.478515625,22808.33984375,23604.943359375,8.837011299985463,0
65.924,21930.291015625,-20575.384765625,-28087.927734375,88607.5,-24577.119140625,22718.40625,22515.396484375,8.841011299985468,0
65.928,21681.046875,-20230.984375,-27916.865234375,88522.296875,-24203.162109375,22636.916015625,22324.349609375,8.845011299985458,0
65.932,21532.181640625,-21241.26171875,-28494.98046875,88650.875,-25471.666015625,22709.443359375,23399.619140625,8.849011299985463,0
65.936,21781.494140625,-21728.18359375,-28747.51171875,88740.9609375,-26025.681640625,22794.24609375,23716.740234375,8.853011299985468,0
65.94,21931.53125,-20784.787109375,-28212.046875,88606.3984375,-24828.29296875,22729.0625,22690.60546875,8.857011299985459,0
65.944,21720.21875,-20187.572265625,-27895.35546875,88488.875,-24135.853515625,22636.75,22240.380859375,8.861011299985464,0
65.948,21531.703125,-21033.744140625,-28384.99609375,88585.2890625,-25204.400390625,22678.806640625,23174.3125,8.865011299985454,0
65.952,21718.384765625,-21804.40625,-28804.447265625,88714.7265625,-26128.125,22775.365234375,23800.828125,8.86901129998546,0
65.956,21914.056640625,-21010.068359375,-28345.73046875,88608.1015625,-25095.25,22732.59375,22873.333984375,8.873011299985464,0
65.96,21751.646484375,-20194.83984375,-27903.51171875,88457.9765625,-24125.197265625,22621.5625,22170.712890625,8.877011299985455,0
