Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06
1606255.6864919,-13459.4921875,0.2432999312877655,0.05919485539197922,1.3974206447601318,-0.22071275115013123,-0.2120729684829712
1606255.6868796,-12494.349609375,0.6337474584579468,0.4016358256340027,1.399645447731018,-0.22018051147460938,-0.2120729684829712
1606255.6874239,-11600.9970703125,1.0331159830093384,1.0673288106918335,1.4178235530853271,-0.2158316820859909,-0.2120729684829712
1606255.6913908,-12118.0546875,1.4338058233261108,2.0557990074157715,1.4577140808105469,-0.20628850162029266,-0.2120729684829712
1606255.7024034,-13475.8720703125,1.8279120922088623,3.3412623405456543,1.5243785381317139,-0.1903400421142578,-0.13588619232177734
1606255.7041075,-12695.4580078125,2.2072994709014893,4.872170925140381,1.6217142343521118,-0.16705401241779327,-0.13588619232177734
1606255.7045905,-11652.6376953125,2.5634353160858154,6.571200370788574,1.7519956827163696,-0.13588619232177734,-0.13588619232177734
1606255.7088482,-11880.1376953125,2.88774037361145,8.339045524597168,1.9155088663101196,-0.09676820039749146,-0.13588619232177734
1606255.7195915,-13401.5341796875,3.1721363067626953,10.06244945526123,2.1103439331054688,-0.05015695095062256,-0.13588619232177734
1606255.7222688,-12885.0234375,3.4090309143066406,11.621490478515625,2.3323333263397217,0.0029505491256713867,-0.13588619232177734
1606255.7226928,-11756.0625,3.591217041015625,12.89684009552002,2.575139284133911,0.06103813648223877,-0.13588619232177734
1606255.7278452,-11730.2421875,3.7122397422790527,13.780723571777344,2.8305504322052,0.12214124202728271,-0.13588619232177734
1606255.737809,-13217.498046875,3.7666804790496826,14.187881469726562,3.088977098464966,0.183965802192688,-0.13588619232177734
1606255.7379866,-13052.8232421875,3.750117063522339,14.063377380371094,3.3400893211364746,0.24404048919677734,-0.13588619232177734
1606255.7381373,-11907.5546875,3.6593756675720215,13.391029357910156,3.5736000537872314,0.29990434646606445,-0.13588619232177734
1606255.7435997,-11635.3046875,3.4928791522979736,12.20020580291748,3.780136823654175,0.3493150770664215,-0.13588619232177734
1606255.754649,-12961.365234375,3.250487804412842,10.56567096710205,3.9521045684814453,0.3904556632041931,0.3904556632041931
1606255.7548127,-13214.5419921875,2.933385133743286,8.604748725891113,4.084471225738525,0.4221223294734955,0.3904556632041931
1606255.7549658,-12086.0361328125,2.5444464683532715,6.474207878112793,4.175436973571777,0.4438844621181488,0.3904556632041931
1606255.7613551,-11579.7294921875,2.0883841514587402,4.361348628997803,4.226903438568115,0.45619702339172363,0.3904556632041931
1606255.7716154,-12667.65625,1.5713638067245483,2.469184160232544,4.244653224945068,0.4604434072971344,0.3904556632041931
1606255.7732094,-13354.1357421875,1.0008955001831055,1.0017917156219482,4.238253593444824,0.45891237258911133,0.3904556632041931
1606255.7735354,-12272.8359375,0.38605523109436035,0.1490386426448822,4.220652103424072,0.45470142364501953,0.3904556632041931
1606255.7801227,-11561.943359375,-0.2626870572566986,0.06900449842214584,4.207442283630371,0.4515411853790283,0.3904556632041931
1606255.7802929,-12370.443359375,-0.933866024017334,0.8721057772636414,4.215880393981934,0.45355987548828125,0.3904556632041931
1606255.7804556,-13443.0908203125,-1.615096092224121,2.6085352897644043,4.26366662979126,0.46499204635620117,0.3904556632041931
1606255.7862081,-12468.3154296875,-2.2931854724884033,5.258699893951416,4.3675971031188965,0.4898557662963867,0.4898557662963867
1606255.792634,-11571.0986328125,-2.9545860290527344,8.729578971862793,4.542181491851807,0.5316224098205566,0.4898557662963867
1606255.8042092,-12090.2548828125,-3.5856261253356934,12.856715202331543,4.798343658447266,0.5929052233695984,0.4898557662963867
1606255.8046226,-13460.8984375,-4.172496795654297,17.40972900390625,5.142256736755371,0.6751810908317566,0.4898557662963867
1606255.8079519,-12669.2783203125,-4.701708793640137,22.106063842773438,5.574483394622803,0.7785846590995789,0.4898557662963867
1606255.8169525,-11622.810546875,-5.160769462585449,26.633541107177734,6.089564323425293,0.9018096923828125,0.4898557662963867
1606255.8179735,-11865.7373046875,-5.538294792175293,30.67270851135254,6.676046848297119,1.0421165227890015,0.4898557662963867
1606255.8183029,-13386.25,-5.8239922523498535,33.91888427734375,7.316941738128662,1.195440649986267,0.4898557662963867
1606255.8220934,-12868.380859375,-6.0092339515686035,36.11089324951172,7.99072790145874,1.3566335439682007,0.4898557662963867
1606255.8325541,-11730.599609375,-6.087609767913818,37.058990478515625,8.672836303710938,1.5198173522949219,0.4898557662963867
1606255.836495,-11719.7763671875,-6.054896354675293,36.661766052246094,9.337438583374023,1.6788129806518555,1.6788129806518555
1606255.8367424,-13197.5185546875,-5.909121513366699,34.91771697998047,9.959402084350586,1.8276081085205078,1.6788129806518555
1606255.8405496,-13036.1328125,-5.650826930999756,31.93184471130371,10.516332626342773,1.9608453512191772,1.6788129806518555
1606255.840719,-11887.169921875,-5.282945156097412,27.909509658813477,10.990435600280762,2.0742671489715576,1.6788129806518555
1606255.8522812,-11618.0439453125,-4.810549259185791,23.14138412475586,11.370036125183105,2.1650803089141846,1.6788129806518555
1606255.8527409,-12939.90625,-4.2410430908203125,17.986446380615234,11.650721549987793,2.2322299480438232,1.6788129806518555
1606255.8570322,-13188.935546875,-3.5841739177703857,12.84630298614502,11.835904121398926,2.2765324115753174,1.6788129806518555
1606255.8572623,-12067.0341796875,-2.851428508758545,8.130643844604492,11.936727523803711,2.3006527423858643,1.6788129806518555
1606255.8665536,-11570.8828125,-2.055701494216919,4.2259087562561035,11.971354484558105,2.308936357498169,1.6788129806518555
1606255.8674626,-12649.513671875,-1.2115119695663452,1.4677613973617554,11.96369743347168,2.3071048259735107,1.6788129806518555
1606255.8731471,-13329.7216796875,-0.3347971439361572,0.1120891347527504,11.941622734069824,2.301823854446411,2.301823854446411
1606255.8734279,-12262.583984375,0.557797908782959,0.3111385405063629,11.93474292755127,2.300177812576294,2.301823854446411
1606255.8810749,-11544.7783203125,1.4492576122283936,2.1003475189208984,11.972064018249512,2.3091061115264893,2.301823854446411
1606255.8813779,-12350.7998046875,2.3223228454589844,5.39318323135376,12.079582214355469,2.3348286151885986,2.301823854446411
1606255.8859856,-13418.341796875,3.1600570678710938,9.985960006713867,12.278119087219238,2.3823254108428955,2.301823854446411
1606255.8955874,-12465.6689453125,3.946377992630005,15.573898315429688,12.581562995910645,2.4549193382263184,2.301823854446411
1606255.9003488,-11561.1328125,4.666140079498291,21.772863388061523,12.995672225952148,2.5539886951446533,2.301823854446411
1606255.9007393,-12077.474609375,5.305422782897949,28.147512435913086,13.517507553100586,2.6788291931152344,2.301823854446411
1606255.9049817,-13439.4658203125,5.852159023284912,34.247764587402344,14.135638236999512,2.826707363128662,2.301823854446411
1606255.9051663,-12673.7138671875,6.296289920806885,39.64326858520508,14.831059455871582,2.9930763244628906,2.301823854446411
1606255.9128663,-11622.1201171875,6.629580497741699,43.95133590698242,15.57866382598877,3.171929121017456,3.171929121017456
1606255.9131027,-11850.5966796875,6.845944881439209,46.86696243286133,16.34922218322754,3.3562731742858887,3.171929121017456
1606255.9193077,-13363.625,6.941946506500244,48.19062423706055,17.11178207397461,3.538703441619873,3.171929121017456
1606255.9194925,-12868.6201171875,6.916666507720947,47.84027099609375,17.83616065979004,3.7119998931884766,3.171929121017456
1606255.9262572,-11733.6533203125,6.7714104652404785,45.85200119018555,18.495264053344727,3.8696799278259277,3.171929121017456
1606255.9277293,-11710.0966796875,6.509845733642578,42.37809371948242,19.067211151123047,4.006510257720947,3.171929121017456
1606255.9344842,-13190.771484375,6.137965202331543,37.67461395263672,19.53694725036621,4.118887424468994,3.171929121017456
1606255.9347336,-13032.9609375,5.663698673248291,32.077484130859375,19.897228240966797,4.205078125,3.171929121017456
1606255.9419145,-11894.583984375,5.096846580505371,25.97784423828125,20.14896583557129,4.265303134918213,3.171929121017456
1606255.9439669,-11625.7451171875,4.449118614196777,19.79465675354004,20.300853729248047,4.301639556884766,3.171929121017456
