Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07
73.528,-83648.1875,14.172947883605957,200.8724365234375,212.2325439453125,50.218311309814453,48.314678192138672,0.31265801191329956
73.532,-81846.1015625,13.386146545410156,179.18891906738281,211.90585327148438,50.140155792236328,48.314678192138672,0.25355854630470276
73.536,-82619.546875,12.428482055664062,154.4671630859375,209.81698608398438,49.640430450439453,48.314678192138672,0.12358032166957855
73.54,-84271.046875,11.303973197937012,127.77980804443359,205.95405578613281,48.716278076171875,48.314678192138672,-0.012352724559605122
73.544,-83890.5859375,10.020322799682617,100.4068603515625,200.40292358398438,47.388263702392578,48.314678192138672,-0.10229562222957611
73.548,-82017.6640625,8.5890254974365234,73.7713623046875,193.33805847167969,45.698101043701172,48.314678192138672,-0.13285402953624725
73.552,-82297.546875,7.025357723236084,49.35565185546875,185.00935363769531,43.705585479736328,48.314678192138672,-0.10107090324163437
73.556,-84032.0390625,5.348297119140625,28.604284286499023,175.72575378417969,41.484630584716797,41.484630584716797,-0.00028135738102719188
73.56,-84094.7265625,3.5803470611572266,12.818883895874023,165.83688354492188,39.118877410888672,41.484630584716797,0.14855679869651794
73.564,-82272.4375,1.7472280263900757,3.0528056621551514,155.71347045898438,36.697002410888672,41.484630584716797,0.29184570908546448
73.568,-82017.7734375,-0.12256920337677002,0.015023209154605865,145.7276611328125,34.308055877685547,41.484630584716797,0.38119053840637207
73.572,-83758.8125,-1.9983880519866943,3.9935545921325684,136.23397827148438,32.036834716796875,41.484630584716797,0.39074105024337769
