Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2298699.2661375,27520.23046875,-4742.9560546875,-13177.2529296875,22687.65234375,23319.078125,27986.8125,-6720.99609375,-89.76518249511719,8057.7880859375,3871.827392578125,585.8284301757812,635.6882934570312,490.164794921875
2298699.2666896,27888.203125,-4780.14990234375,-13354.875,23101.30859375,23610.712890625,27311.806640625,-6439.28125,-93.08543395996094,8664.8984375,3944.922607421875,596.9035034179688,635.6882934570312,492.0721740722656
2298699.2722323,26485.662109375,-5164.4326171875,-13389.779296875,22918.822265625,23192.744140625,27947.640625,-7064.48681640625,-95.59477233886719,9138.359375,4057.512939453125,613.9625854492188,635.6882934570312,493.216552734375
2298699.2767664,25930.16796875,-5200.26708984375,-13231.7314453125,22497.703125,22856.427734375,28658.84375,-7426.07177734375,-97.09538269042969,9427.513671875,4203.07177734375,636.0169677734375,661.5730590820312,492.73968505859375
2298699.2772297,27175.046875,-4823.70947265625,-13145.0439453125,22592.119140625,23194.865234375,28179.171875,-6899.31005859375,-97.3941421508789,9485.6201171875,4371.7421875,661.5730590820312,661.5730590820312,492.26287841796875
2298699.2785681,28022.671875,-4728.31787109375,-13319.421875,23060.203125,23625.306640625,27290.75,-6391.8828125,-96.31063079833984,9275.7373046875,4550.9560546875,688.7267456054688,661.5730590820312,490.73699951171875
2298699.2837375,26767.015625,-5095.7685546875,-13387.466796875,22980.859375,23291.375,27751.974609375,-6930.47119140625,-93.68497467041016,8776.873046875,4726.35546875,715.3024291992188,661.5730590820312,494.1702575683594
2298699.2958237,25824.646484375,-5241.94287109375,-13245.607421875,22522.234375,22849.296875,28622.322265625,-7458.01953125,-89.3853988647461,7989.7490234375,4882.97412109375,739.0325317382812,661.5730590820312,492.239013671875
2298699.2981347,26834.134765625,-4908.46728515625,-13127.208984375,22525.291015625,23079.921875,28359.75,-7069.70703125,-83.31490325927734,6941.37353515625,5006.58447265625,757.76123046875,661.5730590820312,492.04827880859375
2298699.298685,28113.724609375,-4681.13525390625,-13279.6298828125,23002.53125,23614.505859375,27313.328125,-6372.64306640625,-75.4172134399414,5687.75634765625,5085.12890625,769.6619873046875,661.5730590820312,491.690673828125
2298699.3058557,27046.494140625,-5019.66552734375,-13375.021484375,23032.90625,23379.23046875,27591.77734375,-6805.4677734375,-65.6815414428711,4314.06494140625,5110.05078125,773.43798828125,661.5730590820312,494.9808654785156
2298699.3083449,25776.83984375,-5271.19677734375,-13258.21875,22575.666015625,22864.484375,28561.212890625,-7471.51416015625,-54.146141052246094,2931.8046875,5077.4013671875,768.4910888671875,661.5730590820312,493.3834533691406
2298699.3110909,26552.322265625,-4975.8193359375,-13109.6611328125,22491.197265625,22994.58984375,28505.23046875,-7207.203125,-40.900291442871094,1672.833740234375,4988.5732421875,755.0324096679688,661.5730590820312,490.59393310546875
2298699.3125092,28117.947265625,-4656.02978515625,-13235.5703125,22927.572265625,23570.302734375,27398.853515625,-6404.18603515625,-26.08462142944336,680.4075317382812,4850.56640625,734.1222534179688,661.5730590820312,491.8575744628906
2298699.3219338,27291.349609375,-4950.14208984375,-13347.578125,23065.427734375,23448.63671875,27478.697265625,-6706.453125,-9.88996410369873,97.81138610839844,4675.74609375,707.63427734375,707.63427734375,492.930419921875
2298699.3255486,25805.953125,-5281.97265625,-13266.5654296875,22638.87109375,22898.74609375,28466.34375,-7443.9052734375,7.445376396179199,55.433624267578125,4481.09130859375,678.14111328125,707.63427734375,492.525146484375
2298699.3279096,26311.78125,-5057.19287109375,-13119.388671875,22449.421875,22910.40625,28578.59375,-7314.73046875,25.639842987060547,657.4015502929688,4287.0107421875,648.7350463867188,707.63427734375,493.693359375
2298699.331395,27992.990234375,-4659.8193359375,-13178.515625,22835.68359375,23496.55859375,27557.58984375,-6487.8701171875,44.37437057495117,1969.084716796875,4115.8310546875,622.7986450195312,707.63427734375,491.8814392089844
2298699.3415933,27490.712890625,-4890.94287109375,-13311.2451171875,23080.63671875,23501.755859375,27414.994140625,-6628.72900390625,63.299346923828125,4006.807373046875,3990.065673828125,603.7433471679688,707.63427734375,492.81121826171875
2298699.3440576,25937.51171875,-5267.76416015625,-13271.09375,22712.46875,22961.927734375,28327.87109375,-7377.171875,82.04251861572266,6730.97509765625,3930.639892578125,594.7394409179688,707.63427734375,494.1463928222656
2298699.344774,26144.005859375,-5106.1630859375,-13107.9921875,22442.984375,22867.587890625,28649.072265625,-7392.21630859375,100.2176284790039,10043.5732421875,3955.19873046875,598.46044921875,707.63427734375,491.4523010253906
2298699.3506419,27776.578125,-4689.7412109375,-13117.0283203125,22741.775390625,23390.509765625,27772.140625,-6631.8271484375,117.4339828491211,13790.740234375,4076.64990234375,616.8621215820312,707.63427734375,490.927734375
2298699.3534905,27669.48046875,-4838.0849609375,-13270.4033203125,23079.37109375,23535.134765625,27377.896484375,-6576.32421875,133.30615234375,17770.52734375,4302.0546875,651.0143432617188,707.63427734375,491.0231018066406
2298699.3561006,26150.994140625,-5232.1669921875,-13277.1513671875,22789.57421875,23041.34375,28159.5,-7281.25634765625,147.4640350341797,21745.640625,4631.95849609375,700.9998168945312,765.8865356445312,493.57415771484375
2298699.3587285,25999.26171875,-5156.51806640625,-13107.3486328125,22440.056640625,22834.421875,28691.677734375,-7457.87744140625,159.5622100830078,25460.099609375,5060.2109375,765.8865356445312,765.8865356445312,492.239013671875
