EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08,timestamp_rel,LIFU_LSL_time,marker,LSL_time,theta_z,LSL_time_rel
0.188,149927.578125,2369665.5,322486.09375,1225263.375,4231760.0,21672.134765625,1355909.75,26343.400390625,,,,991851.8528325,0.2096499824523924,0.18822110001929104
0.192,150374.875,2401964.75,323912.75,1234936.625,4283786.5,23025.18359375,1417179.625,29014.302734375,,,,991851.8545044,0.2122009658813475,0.18989300006069243
0.196,152808.046875,2479945.5,330132.0,1265563.375,4414594.5,24833.12109375,1527352.375,32879.55078125,,,,991851.8545044,0.2122009658813475,0.18989300006069243
0.2,158948.203125,2622226.75,344758.6875,1329196.0,4658316.0,27046.962890625,1698533.625,38074.01953125,,,,991851.8682688,0.1917321586608885,0.20365739997942
0.204,170515.421875,2844236.75,371325.34375,1436932.75,5043870.5,29571.88671875,1939443.625,44666.73828125,,,,991851.8682688,0.1917321586608885,0.20365739997942
0.208,189056.375,3156529.25,412921.9375,1597750.0,5591867.0,32278.744140625,2254233.5,52653.2109375,,,,991851.8708053,0.073051013946533,0.20619389996863902
0.212,215769.921875,3563452.75,471841.15625,1817438.625,6312100.0,35019.45703125,2641649.5,61952.55078125,,,,991851.8760616,0.0637914276123048,0.21145020006224513
0.216,251348.703125,4062330.0,549265.6875,2097756.0,7201889.5,37644.32421875,3094651.25,72409.171875,,,,991851.8829278,0.0997777557373048,0.21831639995798469
0.22,295855.25,4643244.0,645036.375,2435897.25,8245483.0,40019.16796875,3600560.75,83799.2109375,,,,991851.8829278,0.0997777557373048,0.21831639995798469
0.224,348648.40625,5289487.0,757530.3125,2824360.75,9414637.0,42040.0,4141757.5,95840.8515625,,,,991851.8829278,0.0997777557373048,0.21831639995798469
0.228,408373.15625,5978650.5,883672.375,3251253.25,10670333.0,43643.2734375,4696905.5,108208.0234375,,,,991851.9008606,0.1277471160888673,0.2362492000684142
0.232,473023.4375,6684265.5,1019095.375,3701036.0,11965555.0,44810.0859375,5242621.5,120545.6875,,,,991851.9008606,0.1277471160888673,0.2362492000684142
0.236,540076.3125,7377874.5,1158442.375,4155673.25,13248869.0,45564.5,5755469.5,132486.546875,,,,991851.9008606,0.1277471160888673,0.2362492000684142
0.24,606690.5,8031350.5,1295792.75,4596090.5,14468547.0,45966.7109375,6214092.0,143669.171875,,,,991851.9044692,0.1518041229248048,0.2398577999556437
0.244,669953.0,8619283.0,1425176.75,5003827.0,15576891.0,46102.6796875,6601299.0,153758.203125,,,,991851.9074556,0.1000751113891603,0.24284419999457896
0.248,727149.875,9121206.0,1541130.375,5362727.0,16534371.0,46071.91796875,6905897.5,162466.09375,,,,991851.9074556,0.1000751113891603,0.24284419999457896
0.252,776035.8125,9523483.0,1639238.625,5660505.5,17313226.0,45975.19921875,7124070.5,169576.796875,,,,991851.920789,0.0768624877929688,0.2561776000075042
0.256,815075.3125,9820670.0,1716612.0,5890041.5,17900192.0,45904.11328125,7260165.5,174969.921875,,,,991851.920789,0.0768624877929688,0.2561776000075042
0.26,843626.8125,10016222.0,1772243.375,6050261.5,18298102.0,45933.34375,7326755.0,178645.796875,,,,991851.9275661,0.0290195083618165,0.2629547000396997
0.264,862047.8125,10122475.0,1807196.375,6146491.0,18526176.0,46116.3359375,7343951.0,180748.875,,,,991851.929384,0.0060144042968751,0.2647726000286639
0.268,871705.0,10159862.0,1824607.0,6190237.5,18618924.0,46484.04296875,7337962.5,181589.25,,,,991851.929384,0.0060144042968751,0.2647726000286639
0.272,874887.1875,10155424.0,1829481.75,6198380.0,18623740.0,47045.875,7339029.5,181657.421875,,,,991851.9399693,0.0157879257202147,0.2753578999545425
0.276,874623.1875,10140710.0,1828310.375,6191852.0,18597260.0,47792.11328125,7378890.5,181630.625,,,,991851.9399693,0.0157879257202147,0.2753578999545425
0.28,874424.5,10149208.0,1828523.0,6193896.0,18600874.0,48696.9609375,7487992.0,182366.0,,,,991851.9442069,0.0362728500366209,0.2795954999746755
0.284,877971.0,10213547.0,1837838.375,6228045.5,18695612.0,49722.11328125,7692682.5,184880.421875,,,,991851.9504835,0.0910951042175291,0.2858721000375226
0.288,888766.375,10362702.0,1863550.625,6316011.0,18936998.0,50819.9609375,8012646.5,190316.875,,,,991851.9522937,0.1078631782531736,0.2876822999678552
0.292,909795.375,10619445.0,1911829.0,6475653.5,19370150.0,51935.69921875,8458838.0,199897.59375,,,,991851.9552549,0.1398341560363768,0.29064350004773587
0.296,943222.3125,10998256.0,1987100.625,6719246.5,20025724.0,53008.19921875,9032123.0,214861.25,,,,991851.9552549,0.1398341560363768,0.29064350004773587
0.3,990162.5,11503896.0,2091584.375,7052225.5,20916934.0,53970.92578125,9722814.0,236383.671875,,,,991851.9552549,0.1398341560363768,0.29064350004773587
0.304,1050558.0,12130774.0,2225032.0,7472534.5,22038010.0,54753.86328125,10511190.0,265481.65625,,,,991851.9741453,0.1548302078247068,0.30953389999922365
0.308,1123165.625,12863163.0,2384704.75,7970658.5,23364240.0,55287.4609375,11368912.0,302906.5,,,,991851.9741453,0.1548302078247068,0.30953389999922365
0.312,1205660.75,13676312.0,2565577.5,8530342.0,24853660.0,55508.6171875,12261315.0,349034.6875,,,,991851.9767586,0.1813591384887694,0.31214719999115914
0.316,1294847.375,14538357.0,2760770.0,9129926.0,26450246.0,55367.8671875,13150277.0,403767.25,,,,991851.9769621,0.1920845413208006,0.31235070002730936
0.32,1386946.625,15412854.0,2962144.0,9744190.0,28088394.0,54836.875,13997486.0,466448.6875,,,,991851.9769621,0.1920845413208006,0.31235070002730936
0.324,1477940.625,16261787.0,3161016.75,10346518.0,29698266.0,53914.80078125,14767742.0,535820.875,,,,991851.996723,0.2006114387512205,0.33211159997154027
0.328,1563930.75,17048716.0,3348920.0,10911197.0,31211594.0,52632.23046875,15431997.0,610025.875,,,,991851.996723,0.2006114387512205,0.33211159997154027
0.332,1641476.375,17741856.0,3518326.75,11415590.0,32567344.0,51051.8359375,15969845.0,686666.3125,,,,991851.996723,0.2006114387512205,0.33211159997154027
0.336,1707878.625,18316736.0,3663275.5,11842054.0,33716832.0,49265.57421875,16371216.0,762931.5,,,,991851.996723,0.2006114387512205,0.33211159997154027
0.34,1761386.75,18758268.0,3779842.75,12179325.0,34627704.0,47388.45703125,16637104.0,835790.1875,,,,991852.0061404,0.2066994094848631,0.3415289999684319
0.344,1801303.75,19061958.0,3866401.25,12423318.0,35286516.0,45550.2734375,16779244.0,902241.3125,,,,991852.0073919,0.2116349601745604,0.3427805000683293
0.348,1827986.75,19234188.0,3923666.0,12577246.0,35699544.0,43886.3359375,16818800.0,959609.6875,,,,991852.0113299,0.2111833000183104,0.34671850001905113
0.352,1842746.75,19291520.0,3954517.25,12651046.0,35891968.0,42529.01953125,16784170.0,1005858.0,,,,991852.0150763,0.2082476997375487,0.35046490002423525
0.356,1847665.75,19259068.0,3963626.0,12660195.0,35905140.0,41601.36328125,16708136.0,1039889.0,,,,991852.0150763,0.2082476997375487,0.35046490002423525
0.36,1845345.0,19168086.0,3956930.75,12624040.0,35792536.0,41213.64453125,16624670.0,1061801.0,,,,991852.0280829,0.2108554267883299,0.36347149999346584
0.364,1838620.0,19053008.0,3941009.5,12563806.0,35614668.0,41463.08203125,16565643.0,1073065.0,,,,991852.0280829,0.2108554267883299,0.36347149999346584
0.368,1830266.625,18948246.0,3922416.0,12500472.0,35433236.0,42436.08203125,16557816.0,1076591.75,,,,991852.0314141,0.248270740509033,0.366802699980326
0.372,1822725.375,18884944.0,3907048.0,12452734.0,35305472.0,44211.63671875,16620392.0,1076664.75,,,,991852.0314141,0.248270740509033,0.366802699980326
0.376,1817875.625,18888166.0,3899593.25,12435246.0,35278816.0,46863.76953125,16763325.0,1078729.375,,,,991852.0460185,0.2741242790222166,0.3814071000088006
0.38,1816871.625,18974608.0,3903120.75,12457309.0,35386720.0,50461.01171875,16986572.0,1089040.75,,,,991852.0460185,0.2741242790222166,0.3814071000088006
0.384,1820057.75,19151180.0,3918838.75,12522115.0,35645812.0,55060.98828125,17280348.0,1114187.75,,,,991852.0479758,0.3961561584472655,0.3833644000114873
0.388,1826968.625,19414522.0,3946044.0,12626621.0,36054688.0,60699.4609375,17626330.0,1160528.625,,,,991852.0479758,0.3961561584472655,0.3833644000114873
