Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
8.736,-37535.57421875,0.99315088987350464,0.98634862899780273,27.713420867919922,6.0749807357788086,6.1937041282653809
8.74,-37165.38671875,0.57067471742630005,0.32566967606544495,27.084680557250977,5.9245643615722656,6.1937041282653809
8.744,-36956.86328125,0.152150958776474,0.023149916902184486,26.244909286499023,5.7236623764038086,6.1937041282653809
8.748,-37111.55078125,-0.25967216491699219,0.067429639399051666,25.206966400146484,5.4753508567810059,6.1937041282653809
8.752,-37550.26171875,-0.66199541091918945,0.43823790550231934,23.996637344360352,5.1857986450195312,6.1937041282653809
8.756,-37216.5,-1.0518968105316162,1.1064869165420532,22.650583267211914,4.8637762069702148,4.8637762069702148
8.76,-36976.08203125,-1.4264535903930664,2.0347697734832764,21.213531494140625,4.5199837684631348,4.8637762069702148
8.764,-37041.95703125,-1.7827335596084595,3.1781387329101562,19.735103607177734,4.1662931442260742,4.8637762069702148
8.768,-37536.625,-2.1177310943603516,4.4847855567932129,18.266433715820312,3.8149363994598389,4.8637762069702148
8.772,-37266.96875,-2.428422212600708,5.8972344398498535,16.856801986694336,3.4777038097381592,4.8637762069702148
8.776,-36995.89453125,-2.7117819786071777,7.353762149810791,15.55059814453125,3.1652145385742188,4.8637762069702148
8.78,-37001.5625,-2.9647326469421387,8.7896394729614258,14.38482666015625,2.886322021484375,4.8637762069702148
8.784,-37489.91796875,-3.1842830181121826,10.13965892791748,13.387235641479492,2.6476643085479736,4.8637762069702148
8.788,-37325.8359375,-3.3677527904510498,11.341758728027344,12.575139999389648,2.4533824920654297,4.8637762069702148
8.792,-37029.03125,-3.5127558708190918,12.339452743530273,11.955038070678711,2.3050327301025391,2.2016723155975342
8.796,-36974.98046875,-3.6171367168426514,13.083677291870117,11.522990226745605,2.2016723155975342,2.2016723155975342
8.8,-37409.23828125,-3.6791644096374512,13.536252021789551,11.265566825866699,2.1400878429412842,2.2016723155975342
8.804,-37393,-3.6977214813232422,13.673144340515137,11.161321640014648,2.1151485443115234,2.2016723155975342
8.808,-37064.71875,-3.672217845916748,13.485183715820312,11.18263053894043,2.120246410369873,2.2016723155975342
8.812,-36963.84375,-3.6025669574737549,12.978489875793457,11.297737121582031,2.1477839946746826,2.2016723155975342
8.816,-37299.6796875,-3.4893507957458496,12.175567626953125,11.472880363464355,2.1896846294403076,2.2016723155975342
8.82,-37479.09375,-3.3338611125946045,11.114629745483398,11.674352645874023,2.2378833293914795,2.2016723155975342
8.824,-37112.1875,-3.1380596160888672,9.8474178314208984,11.870396614074707,2.2847838401794434,2.2016723155975342
8.828,-36950.73828125,-2.9046924114227295,8.4372377395629883,12.03278636932373,2.3236331939697266,2.2016723155975342
8.832,-37184.45703125,-2.6372585296630859,6.9551329612731934,12.138089179992676,2.3488249778747559,2.2016723155975342
8.836,-37531.6875,-2.3396918773651123,5.4741582870483398,12.16850757598877,2.3561019897460938,2.3561019897460938
8.84,-37156.6796875,-2.0162272453308105,4.0651726722717285,12.112310409545898,2.3426582813262939,2.3561019897460938
8.844,-36944.4375,-1.6715583801269531,2.7941074371337891,11.963923454284668,2.3071587085723877,2.3561019897460938
8.848,-37098.90625,-1.3107448816299438,1.7180522680282593,11.723689079284668,2.2496864795684814,2.3561019897460938
8.852,-37551.3125,-0.93893319368362427,0.88159549236297607,11.397295951843262,2.1716017723083496,2.3561019897460938
8.856,-37203,-0.56133729219436646,0.3150995671749115,10.994946479797363,2.0753459930419922,2.3561019897460938
8.86,-36957.625,-0.18331611156463623,0.03360479325056076,10.5303955078125,1.9642095565795898,2.3561019897460938
8.864,-37037.7109375,0.18979081511497498,0.036020558327436447,10.019877433776855,1.8420759439468384,2.3561019897460938
8.868,-37529.2109375,0.55280572175979614,0.30559414625167847,9.4809722900390625,1.7131513357162476,2.3561019897460938
8.872,-37251.76171875,0.90067529678344727,0.81121605634689331,8.9315719604492188,1.5817159414291382,2.3561019897460938
8.876,-36969.92578125,1.2286043167114258,1.509468674659729,8.3889236450195312,1.4518957138061523,1.4518957138061523
8.88,-37004.44921875,1.5323171615600586,2.3479957580566406,7.8687758445739746,1.327458381652832,1.4518957138061523
8.884,-37483.38671875,1.8079808950424194,3.2687950134277344,7.3847122192382812,1.211653470993042,1.4518957138061523
8.888,-37310.26953125,2.051985502243042,4.2106451988220215,6.9476914405822754,1.1071031093597412,1.4518957138061523
8.892,-37002.23828125,2.2611229419708252,5.1126770973205566,6.5657491683959961,1.015729546546936,1.4518957138061523
8.896,-36973.76953125,2.4328742027282715,5.9188766479492188,6.2438697814941406,0.93872487545013428,1.4518957138061523
8.9,-37399.34375,2.5653209686279297,6.58087158203125,5.9840240478515625,0.87656086683273315,1.4518957138061523
8.904,-37374.73828125,2.6570365428924561,7.0598435401916504,5.7853841781616211,0.82903939485549927,1.4518957138061523
8.908,-37045.79296875,2.7072863578796387,7.3293991088867188,5.6446523666381836,0.795371413230896,1.4518957138061523
8.912,-36960.58203125,2.7161071300506592,7.3772377967834473,5.5564637184143066,0.77427369356155396,1.4518957138061523
8.916,-37287.78125,2.6841163635253906,7.2044806480407715,5.5138535499572754,0.76407986879348755,0.76407986879348755
8.92,-37452.60546875,2.6125266551971436,6.8252959251403809,5.508756160736084,0.76286029815673828,0.76407986879348755
8.924,-37100.21875,2.5032763481140137,6.2663931846618652,5.5324921607971191,0.76853883266448975,0.76407986879348755
8.928,-36944.60546875,2.3588573932647705,5.5642080307006836,5.5762176513671875,0.77899950742721558,0.76407986879348755
8.932,-37175.4921875,2.1821506023406982,4.7617812156677246,5.631317138671875,0.79218119382858276,0.76407986879348755
8.936,-37517.3125,1.9766393899917603,3.9071033000946045,5.6897315979003906,0.8061559796333313,0.76407986879348755
8.94,-37150.90625,1.7464427947998047,3.0500621795654297,5.7442197799682617,0.8191913366317749,0.76407986879348755
8.944,-36938.7421875,1.4959485530853271,2.2378623485565186,5.7885146141052246,0.8297882080078125,0.76407986879348755
8.948,-37092.76171875,1.2296968698501587,1.5121543407440186,5.817408561706543,0.83670061826705933,0.76407986879348755
8.952,-37529.83203125,0.95259207487106323,0.90743160247802734,5.8267927169799805,0.83894568681716919,0.83579826354980469
8.956,-37202.1484375,0.66985177993774414,0.44870138168334961,5.8136367797851562,0.83579826354980469,0.83579826354980469
8.96,-36938.1171875,0.38672938942909241,0.1495596170425415,5.7759323120117188,0.8267781138420105,0.83579826354980469
8.964,-37022.1875,0.10849563777446747,0.011771303601562977,5.7126059532165527,0.81162822246551514,0.83579826354980469
8.968,-37516.59375,-0.15950830280780792,0.025442898273468018,5.6234183311462402,0.79029148817062378,0.83579826354980469
8.972,-37253.66796875,-0.41211500763893127,0.16983878612518311,5.5088706016540527,0.76288777589797974,0.83579826354980469
