Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
401067.9714522,199999.96875,1.4598718052962025e-19,2.1312255858217497e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,4.628579616546631
401067.9721534,199999.96875,1.457431234748259e-19,2.1241058685842082e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,5.189365386962891
401067.9723178,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,4.8835601806640625
401067.972474,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,3.6165668964385986
401067.9861136,199999.96875,1.441878946762555e-19,2.0790150267290107e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,1.7390915155410767
401067.9867299,199999.96875,1.4398374908601682e-19,2.0731320955160822e-38,2.1014055341113783e-38,-0.5550239682197571,-0.5550239682197571,-0.13460858166217804
401067.9869086,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,-1.3985462188720703
401067.9874646,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,-1.8282496929168701
401068.0027703,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,-1.6985270977020264
401068.0042467,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025097573012663e-38,-0.5550239682197571,-0.5550239682197571,-1.438490629196167
401068.0044376,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031469277129948e-38,-0.5550239682197571,-0.5550239682197571,-1.274229645729065
401068.0053665,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.1035186921955802e-38,-0.5550239682197571,-0.5550239682197571,-1.2174386978149414
401068.0141429,199999.96875,1.4598718052962025e-19,2.1312255858217497e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,-1.2023000717163086
401068.0150637,199999.96875,1.457431234748259e-19,2.1241058685842082e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,-1.1538854837417603
401068.0169335,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,-1.0629802942276
401068.0171321,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,-1.0585750341415405
401068.0299335,199999.96875,1.4418788175155842e-19,2.0790143260797785e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,-1.2815980911254883
401068.0309834,199999.96875,1.439837103119256e-19,2.0731309744773108e-38,2.1014055341113783e-38,-0.5550239682197571,-0.5550239682197571,-1.638231873512268
401068.0322248,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,-1.8307644128799438
401068.0329263,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,-1.6792653799057007
401068.0449488,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,-1.2858378887176514
401068.0466014,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025100375609592e-38,-0.5550239682197571,-0.5550239682197571,-0.8929430842399597
401068.0469036,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,-0.6784246563911438
401068.0471103,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,-0.6842349767684937
