Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2126796.0209026,40039.96875,20808.509765625,10270.4765625,9798.9091796875,32718.96875,50288.3671875,56653.625,-5.409110069274902,29.258474349975586,23.488595962524414,2.7467570304870605,2.6314430236816406,0.28465691208839417
2126796.0324461,40238.05078125,20971.703125,10075.1875,9557.771484375,32569.505859375,50535.30078125,56653.95703125,-5.965860843658447,35.59149169921875,23.80498695373535,2.7946949005126953,2.6314430236816406,0.12314002215862274
2126796.0344649,40819.71875,21428.0625,9567.1435546875,9071.4453125,32218.078125,51550.73046875,56489.46875,-6.431788444519043,41.36790084838867,24.129714965820312,2.8438963890075684,2.6314430236816406,-0.0019053894793614745
2126796.0350121,40807.15625,21410.109375,9623.4091796875,9194.708984375,32259.87109375,51613.07421875,56449.3671875,-6.801104545593262,46.25502395629883,24.4482364654541,2.8921573162078857,2.6314430236816406,-0.05546266958117485
2126796.0429894,40043.23828125,20818.068359375,10251.59375,9817.8408203125,32704.427734375,50342.80078125,56618.71875,-7.069496154785156,49.97777557373047,24.7473087310791,2.9374709129333496,2.6314430236816406,-0.041118066757917404
2126796.0438958,40169.40625,20912.244140625,10151.8642578125,9667.96875,32618.525390625,50425.80078125,56665.3984375,-7.234046936035156,52.33143997192383,25.016082763671875,2.97819447517395,2.6314430236816406,-0.005162298679351807
2126796.0441497,40807.39453125,21412.828125,9608.6513671875,9125.5673828125,32243.5625,51487.3046875,56521.73046875,-7.293115139007568,53.18953323364258,25.246776580810547,3.013148069381714,2.6314430236816406,0.006721308920532465
2126796.0469737,40868.76171875,21466.853515625,9577.560546875,9162.927734375,32232.525390625,51704.76953125,56450.54296875,-7.246199607849121,52.507408142089844,25.435022354125977,3.041670560836792,3.041670560836792,-0.017034288495779037
2126796.0552186,40090.92578125,20869.78125,10173.630859375,9781.9111328125,32647.32421875,50483.01953125,56568.4609375,-7.0938239097595215,50.32233810424805,25.579769134521484,3.0636017322540283,3.041670560836792,-0.058576904237270355
2126796.0573481,40133.36328125,20885.541015625,10198.7373046875,9744.6220703125,32651.212890625,50370.88671875,56672.3125,-6.83746337890625,46.75090408325195,25.68288803100586,3.079225540161133,3.041670560836792,-0.11441431194543839
2126796.0576384,40748.86328125,21368.505859375,9675.693359375,9216.1904296875,32298.759765625,51362.5859375,56559.0625,-6.479528903961182,41.98429489135742,25.74847984313965,3.0891640186309814,3.041670560836792,-0.2082417905330658
2126796.0603924,40889.5,21486.927734375,9550.453125,9153.6064453125,32219.462890625,51733.6171875,56453.85546875,-6.023401737213135,36.28136444091797,25.782146453857422,3.094264507293701,3.041670560836792,-0.3296237885951996
2126796.0711141,40197.0859375,20959.85546875,10060.4794921875,9698.0341796875,32575.46484375,50697.4921875,56521.25,-5.473518371582031,29.95940589904785,25.7902889251709,3.095498561859131,3.041670560836792,-0.393399178981781
2126796.0731444,40107.32421875,20860.818359375,10221.8408203125,9794.7138671875,32683.13671875,50333.90625,56680.04296875,-4.835470676422119,23.38177490234375,25.779525756835938,3.093867778778076,3.041670560836792,-0.3073565363883972
2126796.074525,40647.67578125,21290.900390625,9781.3388671875,9298.826171875,32371.85546875,51178.03125,56602.0546875,-4.11608362197876,16.9421443939209,25.75632667541504,3.0903525352478027,3.041670560836792,-0.0826493352651596
2126796.0811677,40878.34375,21490.958984375,9549.8330078125,9102.201171875,32217.197265625,51716.8046875,56462.08203125,-3.3234851360321045,11.045553207397461,25.726831436157227,3.085883617401123,3.041670560836792,0.15151743590831757
2126796.0911472,40343.8359375,21077.32421875,9950.0439453125,9532.5,32487.203125,50954.0546875,56488.875,-2.4671435356140137,6.08679723739624,25.696853637695312,3.0813419818878174,3.077575206756592,0.25590071082115173
2126796.0915271,40094.85546875,20846.822265625,10259.318359375,9771.3251953125,32711.318359375,50317.0546875,56685.66796875,-1.5578874349594116,2.4270129203796387,25.6719970703125,3.077575206756592,3.077575206756592,0.18938879668712616
2126796.0930359,40523.84375,21195.103515625,9903.2890625,9354.8544921875,32452.5625,50965.9296875,56641.51171875,-0.6078721880912781,0.3695085942745209,25.657861709594727,3.0754337310791016,3.077575206756592,0.009518815204501152
2126796.0962244,40870.76953125,21483.73046875,9562.421875,9049.677734375,32221.19921875,51685.86328125,56479.51171875,0.36948299407958984,0.1365176886320114,25.660226821899414,3.075791835784912,3.077575206756592,-0.18949219584465027
2126796.1062896,40520.90625,21203.974609375,9825.0390625,9368.7314453125,32401.18359375,51219.73046875,56473.59375,1.3596162796020508,1.8485562801361084,25.685190200805664,3.0795741081237793,3.077575206756592,-0.3210217356681824
2126796.1079971,40081.2421875,20835.44921875,10285.6875,9768.724609375,32731.15234375,50311.44921875,56689.2421875,2.347018003463745,5.508493900299072,25.739160537719727,3.087752103805542,3.077575206756592,-0.3321625590324402
2126796.1087717,40390.11328125,21091.583984375,10013.5107421875,9436.8955078125,32533.412109375,50756.79296875,56671.95703125,3.315495729446411,10.992512702941895,25.82871437072754,3.101320266723633,3.077575206756592,-0.21952375769615173
2126796.1144036,40846.875,21459.130859375,9562.0888671875,9019.8515625,32224.32421875,51631.55078125,56491.0234375,4.2484846115112305,18.04962158203125,25.960241317749023,3.121248960494995,3.077575206756592,-0.02593025006353855
2126796.1234017,40686.4921875,21327.54296875,9706.4267578125,9228.015625,32331.32421875,51462.30078125,56461.79296875,5.129393577575684,26.310678482055664,26.139446258544922,3.1484007835388184,3.077575206756592,0.1728430539369583
2126796.1253066,40063.5,20826.19921875,10288.0,9769.3701171875,32742.66796875,50319.21875,56672.08203125,5.941961765289307,35.306907653808594,26.370708465576172,3.183440685272217,3.077575206756592,0.28865694999694824
2126796.1267021,40264.2734375,20992.68359375,10109.4267578125,9528.4716796875,32594.37109375,50570.34375,56681.8046875,6.670599460601807,44.49689865112305,26.6563663482666,3.226722240447998,3.077575206756592,0.27444881200790405
2126796.1334316,40827.23046875,21433.40234375,9572.625,9012.771484375,32227.54296875,51569.25,56500.84375,7.3007049560546875,53.30029296875,26.996042251586914,3.2781882286071777,3.2781882286071777,0.156043142080307
2126796.1351804,40820.6484375,21426.703125,9637.6904296875,9136.390625,32280.94921875,51645.16796875,56468.32421875,7.818981170654297,61.13646697998047,27.386104583740234,3.3372886180877686,3.2781882286071777,-0.018999779596924782
2126796.1357994,40054.34375,20831.087890625,10267.7841796875,9769.5361328125,32722.140625,50365.45703125,56633.36328125,8.213735580444336,67.4654541015625,27.81935691833496,3.402932643890381,3.2781882286071777,-0.21795682609081268
2126796.1361169,40181.42578125,20925.046875,10171.794921875,9615.1123046875,32637.052734375,50445.91796875,56678.5859375,8.475173950195312,71.82857513427734,28.285049438476562,3.473492383956909,3.2781882286071777,-0.4045981466770172
2126796.1405113,40813.9921875,21416.90234375,9632.0390625,9076.6923828125,32255.984375,51498.91796875,56536.1796875,8.595687866210938,73.88584899902344,28.769323348999023,3.5468668937683105,3.2781882286071777,-0.538603663444519
2126796.1534411,40873.625,21472.052734375,9599.28125,9111.333984375,32242.087890625,51714.3984375,56463.79296875,8.570114135742188,73.44686126708984,29.255931854248047,3.6205954551696777,3.2781882286071777,-0.5905017852783203
2126796.1543533,40101.79296875,20879.677734375,10202.146484375,9721.685546875,32663.349609375,50497.73046875,56584.60546875,8.395983695983887,70.49253845214844,29.72743797302246,3.6920363903045654,3.2781882286071777,-0.5549376606941223
