Time, Ch01, Ch02, Ch03, Ch04, Ch05
21.132,-32735.041015625,1.1343944072723389,1.2868506908416748,2.1409449577331543,2.4874584674835205
21.136,-32380.46484375,0.89951354265213013,0.8091246485710144,2.042304515838623,2.4874584674835205
21.14,-32582.119140625,0.64034825563430786,0.41004586219787598,1.9481672048568726,2.4874584674835205
21.144,-33225.0625,0.36238265037536621,0.13132119178771973,1.8634297847747803,2.4874584674835205
21.148,-32808.04296875,0.071771323680877686,0.0051511228084564209,1.7925866842269897,2.4874584674835205
21.152,-32403.900390625,-0.22494086623191833,0.050598394125699997,1.7393894195556641,2.4874584674835205
21.156,-32499.365234375,-0.52084904909133911,0.27128377556800842,1.7065379619598389,1.7065379619598389
21.16,-33185.21875,-0.80878067016601562,0.65412616729736328,1.6954294443130493,1.7065379619598389
21.164,-32900.40625,-1.0816657543182373,1.1700007915496826,1.7059991359710693,1.7065379619598389
21.168,-32446.71875,-1.3327649831771851,1.776262640953064,1.7366724014282227,1.7065379619598389
21.172,-32438.806640625,-1.5556761026382446,2.4201278686523438,1.7844232320785522,1.7065379619598389
21.176,-33107.875,-1.7445453405380249,3.0434386730194092,1.8449586629867554,1.7065379619598389
21.18,-32981.35546875,-1.8944040536880493,3.5887668132781982,1.9130229949951172,1.7065379619598389
21.184,-32505.41796875,-2.0011858940124512,4.0047445297241211,1.9827811717987061,1.7065379619598389
21.188,-32402.96875,-2.0616557598114014,4.250424861907959,2.0482475757598877,2.1444034576416016
21.192,-32990.76953125,-2.0736556053161621,4.3000473976135254,2.1037521362304688,2.1444034576416016
21.196,-33062.98828125,-2.0363152027130127,4.1465797424316406,2.1444034576416016,2.1444034576416016
21.2,-32576.349609375,-1.949893593788147,3.8020851612091064,2.1664900779724121,2.1444034576416016
21.204,-32381.537109375,-1.8156843185424805,3.2967097759246826,2.1678042411804199,2.1444034576416016
21.208,-32840.4921875,-1.6361520290374756,2.6769936084747314,2.1478545665740967,2.1444034576416016
21.212,-33159.57421875,-1.4148889780044556,2.0019106864929199,2.1079521179199219,2.1444034576416016
21.216,-32658.150390625,-1.1564559936523438,1.3373905420303345,2.0511646270751953,2.1444034576416016
21.22,-32375.958984375,-0.86644160747528076,0.75072097778320312,1.9821145534515381,2.1444034576416016
21.224,-32700.515625,-0.55142766237258911,0.30407246947288513,1.9066482782363892,2.1444034576416016
21.228,-33230.59375,-0.21864502131938934,0.047805648297071457,1.8313941955566406,2.1444034576416016
21.232,-32738.712890625,0.12420982122421265,0.015428079292178154,1.7632434368133545,2.1444034576416016
21.236,-32382.181640625,0.46894136071205139,0.21990601718425751,1.7087634801864624,1.7087634801864624
21.24,-32586.744140625,0.80713480710983276,0.65146666765213013,1.6736209392547607,1.7087634801864624
21.244,-33222.75,1.130653977394104,1.2783782482147217,1.6620948314666748,1.7087634801864624
21.248,-32810.5,1.4318860769271851,2.0502979755401611,1.6767003536224365,1.7087634801864624
21.252,-32412.74609375,1.7038713693618774,2.9031779766082764,1.7179524898529053,1.7087634801864624
21.256,-32499.93359375,1.9405457973480225,3.7657179832458496,1.7843024730682373,1.7087634801864624
21.26,-33185.8671875,2.1368510723114014,4.5661330223083496,1.8722461462020874,1.7087634801864624
21.264,-32891.7734375,2.2886786460876465,5.2380499839782715,1.9765803813934326,1.7087634801864624
21.268,-32460.859375,2.3930010795593262,5.7264542579650879,2.0908191204071045,2.3199400901794434
21.272,-32438.421875,2.4480621814727783,5.993009090423584,2.2077324390411377,2.3199400901794434
21.276,-33097.7421875,2.4532673358917236,6.0185203552246094,2.3199400901794434,2.3199400901794434
21.28,-32975.58203125,2.4090373516082764,5.8034615516662598,2.4205093383789062,2.3199400901794434
21.284,-32508.068359375,2.3169600963592529,5.3683042526245117,2.5035278797149658,2.3199400901794434
21.288,-32396.822265625,2.1798930168151855,4.7519330978393555,2.5646018981933594,2.3199400901794434
21.292,-32971.07421875,2.0017032623291016,4.0068159103393555,2.6012020111083984,2.3199400901794434
21.296,-33062.53125,1.787040114402771,3.1935126781463623,2.6128463745117188,2.4088351726531982
21.3,-32583.384765625,1.5413234233856201,2.3756778240203857,2.6011054515838623,2.4088351726531982
21.304,-32375.52734375,1.2705415487289429,1.6142756938934326,2.5694141387939453,2.4088351726531982
21.308,-32815.03125,0.98089981079101562,0.96216440200805664,2.5227236747741699,2.4088351726531982
21.312,-33166.86328125,0.6787450909614563,0.46069493889808655,2.4670345783233643,2.4088351726531982
21.316,-32657.818359375,0.37046313285827637,0.13724291324615479,2.4088351726531982,2.4088351726531982
21.32,-32366.087890625,0.062076110392808914,0.0038534435443580151,2.3545310497283936,2.5396480560302734
21.324,-32665.375,-0.24091561138629913,0.058040332049131393,2.3099091053009033,2.5396480560302734
21.328,-33231.35546875,-0.53331214189529419,0.28442183136940002,2.279670238494873,2.5396480560302734
21.332,-32734.41796875,-0.81030970811843872,0.65660178661346436,2.2670657634735107,2.5396480560302734
21.336,-32373.66796875,-1.0678974390029907,1.1404050588607788,2.2736911773681641,2.5396480560302734
21.34,-32563.021484375,-1.3028542995452881,1.6974292993545532,2.2994384765625,2.5396480560302734
21.344,-33226.63671875,-1.5125147104263306,2.2877006530761719,2.3425662517547607,2.5396480560302734
21.348,-32812.38671875,-1.6948394775390625,2.872481107711792,2.3999130725860596,2.5396480560302734
21.352,-32405.119140625,-1.8485082387924194,3.4169826507568359,2.467240571975708,2.5396480560302734
21.356,-32479.193359375,-1.9727287292480469,3.8916583061218262,2.5396480560302734,2.7841167449951172
21.36,-33178.73828125,-2.0671603679656982,4.2731513977050781,2.6120288372039795,2.7841167449951172
21.364,-32890.48828125,-2.1320152282714844,4.5454888343811035,2.6795382499694824,2.7841167449951172
21.368,-32446.052734375,-2.1679039001464844,4.6998076438903809,2.7380092144012451,2.7841167449951172
21.372,-32432.296875,-2.1755554676055908,4.7330422401428223,2.7842674255371094,2.7841167449951172
21.376,-33085.34375,-2.15594482421875,4.6480979919433594,2.8163604736328125,2.7841167449951172
21.38,-32978.11328125,-2.1104869842529297,4.4541549682617188,2.8336684703826904,2.7841167449951172
21.384,-32506.015625,-2.0407741069793701,4.1647591590881348,2.8368690013885498,2.7841167449951172
21.388,-32397.796875,-1.9483299255371094,3.7959895133972168,2.8277797698974609,2.7841167449951172
21.392,-32955.79296875,-1.8348004817962646,3.366492748260498,2.8091087341308594,2.7841167449951172
21.396,-33067.51953125,-1.7020483016967773,2.8969683647155762,2.7841167449951172,2.7841167449951172
21.4,-32574.65625,-1.5518935918807983,2.4083740711212158,2.7562422752380371,2.7841167449951172
21.404,-32379.4375,-1.3860479593276978,1.9211289882659912,2.7287306785583496,2.7841167449951172
21.408,-32801.48828125,-1.2063052654266357,1.4551723003387451,2.7042942047119141,2.7841167449951172
21.412,-33163.36328125,-1.0144965648651123,1.0292031764984131,2.6848404407501221,2.7841167449951172
21.416,-32656.671875,-0.81239414215087891,0.659984290599823,2.6712925434112549,2.7841167449951172
21.42,-32372.572265625,-0.6019323468208313,0.36232250928878784,2.6635241508483887,2.7841167449951172
21.424,-32654.07421875,-0.38529404997825623,0.14845152199268341,2.6604118347167969,2.7841167449951172
21.428,-33223.15625,-0.1646217554807663,0.027100320905447006,2.6599974632263184,2.7841167449951172
21.432,-32746.103515625,0.058009486645460129,0.0033651005942374468,2.6597564220428467,2.6569290161132812
21.436,-32374.71875,0.28026548027992249,0.078548729419708252,2.6569290161132812,2.6569290161132812
21.44,-32553.009765625,0.49957790970802307,0.2495780885219574,2.6488914489746094,2.6569290161132812
21.444,-33213.85546875,0.71345919370651245,0.50902402400970459,2.6335043907165527,2.6569290161132812
21.448,-32821.61328125,0.919514000415802,0.84550601243972778,2.6094086170196533,2.6569290161132812
21.452,-32406.666015625,1.1153411865234375,1.2439858913421631,2.5762248039245605,2.6569290161132812
21.456,-32474.259765625,1.298675537109375,1.6865581274032593,2.5346412658691406,2.6569290161132812
21.46,-33168.60546875,1.4674373865127563,2.1533725261688232,2.4863865375518799,2.6569290161132812
21.464,-32907.2734375,1.6195636987686157,2.6229865550994873,2.4340851306915283,2.6569290161132812
21.468,-32448.869140625,1.7530667781829834,3.0732433795928955,2.3810210227966309,2.6569290161132812
21.472,-32421.49609375,1.8662840127944946,3.4830162525177002,2.3308212757110596,2.6569290161132812
21.476,-33075.59375,1.9578256607055664,3.8330814838409424,2.2871124744415283,2.2871124744415283
21.48,-32993.2734375,2.0263938903808594,4.1062722206115723,2.2531688213348389,2.2871124744415283
21.484,-32510.666015625,2.070936918258667,4.2887792587280273,2.2315781116485596,2.2871124744415283
21.488,-32389.59375,2.0908427238464355,4.3716230392456055,2.2239718437194824,2.2871124744415283
21.492,-32955.90625,2.0857715606689453,4.3504433631896973,2.2308440208435059,2.2871124744415283
21.496,-33082.9609375,2.0555069446563721,4.2251081466674805,2.2514762878417969,2.2871124744415283
21.5,-32587.171875,2.000105619430542,4.000422477722168,2.2839710712432861,2.2871124744415283
21.504,-32376.93359375,1.9199638366699219,3.6862614154815674,2.3254108428955078,2.2871124744415283
21.508,-32805.375,1.8156859874725342,3.2967154979705811,2.3721020221710205,2.4644789695739746
21.512,-33178.28125,1.6881335973739624,2.8497951030731201,2.4198837280273438,2.4644789695739746
21.516,-32670.787109375,1.5385093688964844,2.3670113086700439,2.4644789695739746,2.4644789695739746
21.52,-32371.140625,1.3682048320770264,1.8719844818115234,2.5018417835235596,2.4644789695739746
21.524,-32655.16796875,1.178799033164978,1.3895671367645264,2.5284724235534668,2.4644789695739746
21.528,-33233.09375,0.97236442565917969,0.94549256563186646,2.5416939258575439,2.4644789695739746
21.532,-32754.28125,0.75149697065353394,0.56474769115447998,2.5398566722869873,2.4644789695739746
21.536,-32386.90234375,0.51900547742843628,0.26936668157577515,2.5224356651306152,2.4644789695739746
21.54,-32566.478515625,0.27784585952758789,0.077198311686515808,2.4900314807891846,2.4644789695739746
21.544,-33220.03125,0.031239455565810204,0.00097590358927845955,2.4442970752716064,2.4644789695739746
21.548,-32829.86328125,-0.21739387512207031,0.047260098159313202,2.3877921104431152,2.4644789695739746
21.552,-32425.546875,-0.46448582410812378,0.21574708819389343,2.3237679004669189,2.4644789695739746
21.556,-32478.26171875,-0.70623379945755005,0.49876618385314941,2.2559101581573486,2.2559101581573486
21.56,-33170.6796875,-0.93868875503540039,0.88113659620285034,2.1880695819854736,2.2559101581573486
21.564,-32910.6796875,-1.1579723358154297,1.3409000635147095,2.1239776611328125,2.2559101581573486
21.568,-32470.802734375,-1.3602577447891235,1.8503011465072632,2.0669875144958496,2.2559101581573486
21.572,-32424.478515625,-1.5416879653930664,2.3768017292022705,2.0198626518249512,2.2559101581573486
21.576,-33072.76171875,-1.6986198425292969,2.8853092193603516,1.9846071004867554,2.2559101581573486
21.58,-32992.8671875,-1.8278787136077881,3.3411402702331543,1.9623467922210693,2.2559101581573486
21.584,-32530.646484375,-1.9266706705093384,3.7120602130889893,1.9532928466796875,2.2559101581573486
21.588,-32388.1875,-1.9925432205200195,3.9702281951904297,1.9567775726318359,1.9949369430541992
21.592,-32937.9296875,-2.0236632823944092,4.0952134132385254,1.9713519811630249,1.9949369430541992
21.596,-33085.4921875,-2.0189647674560547,4.0762190818786621,1.9949369430541992,1.9949369430541992
21.6,-32600.140625,-1.9780677556991577,3.9127521514892578,2.0250244140625,1.9949369430541992
21.604,-32374.16796875,-1.9013755321502686,3.6152286529541016,2.0589065551757812,1.9949369430541992
21.608,-32781.2421875,-1.7902454137802124,3.2049784660339355,2.093902587890625,1.9949369430541992
21.612,-33190.65625,-1.6468855142593384,2.7122318744659424,2.1275629997253418,1.9949369430541992
21.616,-32680.91796875,-1.4743334054946899,2.173659086227417,2.1578364372253418,1.9949369430541992
21.62,-32369.427734375,-1.276685357093811,1.6299254894256592,2.1831889152526855,1.9949369430541992
21.624,-32641.818359375,-1.0589778423309326,1.1214339733123779,2.2026481628417969,1.9949369430541992
21.628,-33235.29296875,-0.8266901969909668,0.68341666460037231,2.2157745361328125,1.9949369430541992
21.632,-32754.521484375,-0.58558368682861328,0.34290829300880432,2.2225658893585205,1.9949369430541992
21.636,-32385.421875,-0.34179988503456116,0.11682716757059097,2.2233309745788574,2.2233309745788574
21.64,-32545.759765625,-0.10161267220973969,0.010325133800506592,2.2185459136962891,2.2233309745788574
21.644,-33226.44921875,0.12892742455005646,0.016622280701994896,2.2086977958679199,2.2233309745788574
21.648,-32829.88671875,0.34404414892196655,0.11836638301610947,2.1941554546356201,2.2233309745788574
21.652,-32417.5625,0.53836202621459961,0.28983369469642639,2.1750724315643311,2.2233309745788574
21.656,-32475.619140625,0.7072790265083313,0.50024354457855225,2.1513457298278809,2.2233309745788574
21.66,-33172.2734375,0.84706848859786987,0.71752500534057617,2.1226291656494141,2.2233309745788574
21.664,-32913.94921875,0.95473593473434448,0.91152077913284302,2.0883994102478027,2.2233309745788574
21.668,-32466.056640625,1.0282052755355835,1.0572059154510498,2.048079252243042,2.2233309745788574
21.672,-32426.931640625,1.0666335821151733,1.1377073526382446,2.0011725425720215,1.9474217891693115
21.676,-33066.15625,1.0702962875366211,1.1455341577529907,1.9474217891693115,1.9474217891693115
21.68,-32995.48828125,1.0403980016708374,1.082427978515625,1.8869451284408569,1.9474217891693115
21.684,-32523.302734375,0.97927266359329224,0.95897501707077026,1.8203487396240234,1.9474217891693115
21.688,-32400.609375,0.89047563076019287,0.79294681549072266,1.7487752437591553,1.9474217891693115
21.692,-32937.8359375,0.77839118242263794,0.6058928370475769,1.673884391784668,1.9474217891693115
21.696,-33099.10546875,0.64790326356887817,0.41977867484092712,1.5977779626846313,1.9474217891693115
21.7,-32606.103515625,0.5043482780456543,0.25436720252037048,1.5228567123413086,1.9474217891693115
21.704,-32390.837890625,0.35327458381652832,0.12480293214321136,1.4516274929046631,1.9474217891693115
21.708,-32779.76953125,0.2001069039106369,0.040042776614427567,1.3864940404891968,1.9474217891693115
21.712,-33197.7109375,0.050153784453868866,0.00251540238969028,1.3295484781265259,1.9474217891693115
21.716,-32689.12109375,-0.091436326503753662,0.0083606019616127014,1.2823753356933594,1.2823753356933594
21.72,-32386.568359375,-0.22009548544883728,0.048442024737596512,1.2459045648574829,1.2823753356933594
21.724,-32642.130859375,-0.33199995756149292,0.11022397130727768,1.2203176021575928,1.2823753356933594
21.728,-33239.17578125,-0.42378443479537964,0.17959325015544891,1.2049996852874756,1.2823753356933594
21.732,-32773.875,-0.49254697561264038,0.24260254204273224,1.1985569000244141,1.2823753356933594
21.736,-32393.88671875,-0.53620803356170654,0.28751906752586365,1.1989198923110962,1.2823753356933594
21.74,-32550.791015625,-0.55353593826293945,0.3064020574092865,1.2035039663314819,1.2823753356933594
21.744,-33222.08203125,-0.54393178224563599,0.29586181044578552,1.2094017267227173,1.2823753356933594
21.748,-32860.11328125,-0.50749862194061279,0.25755485892295837,1.2136075496673584,1.2823753356933594
21.752,-32432.083984375,-0.44516363739967346,0.19817066192626953,1.2132558822631836,1.2058519124984741
21.756,-32476.072265625,-0.35854268074035645,0.1285528689622879,1.2058519124984741,1.2058519124984741
21.76,-33164.19921875,-0.2498575896024704,0.062428813427686691,1.1894776821136475,1.2058519124984741
21.764,-32930.54296875,-0.12197879701852798,0.014878827147185802,1.1629571914672852,1.2058519124984741
21.768,-32474.6875,0.021787133067846298,0.00047467919648624957,1.1259607076644897,1.2058519124984741
21.772,-32423.640625,0.17801277339458466,0.031688552349805832,1.0790584087371826,1.2058519124984741
21.776,-33062.48828125,0.34309333562850952,0.11771303415298462,1.0237064361572266,1.2058519124984741
21.78,-33027.41796875,0.51308363676071167,0.26325482130050659,0.96214884519577026,1.2058519124984741
21.784,-32541.87109375,0.68385428190231323,0.4676567018032074,0.89726066589355469,1.2058519124984741
21.788,-32395.462890625,0.85125607252120972,0.72463691234588623,0.83234882354736328,1.2058519124984741
21.792,-32932.9296875,1.0110273361206055,1.0221763849258423,0.77088814973831177,1.2058519124984741
21.796,-33114.03125,1.1588207483291626,1.3428655862808228,0.7162211537361145,0.7162211537361145
21.8,-32617.240234375,1.2904500961303711,1.6652616262435913,0.67127120494842529,0.7162211537361145
21.804,-32384.015625,1.4019731283187866,1.9655284881591797,0.63827723264694214,0.7162211537361145
21.808,-32777.8359375,1.4896558523178101,2.2190742492675781,0.61855918169021606,0.7162211537361145
21.812,-33202.51171875,1.5501731634140015,2.4030368328094482,0.61237525939941406,0.7162211537361145
21.816,-32692.93359375,1.5807758569717407,2.4988524913787842,0.61887913942337036,0.7162211537361145
21.82,-32374.052734375,1.5791995525360107,2.4938712120056152,0.63615798950195312,0.7162211537361145
21.824,-32644.537109375,1.5437606573104858,2.3831970691680908,0.66139334440231323,0.7162211537361145
21.828,-33236.88671875,1.47367262840271,2.1717109680175781,0.69115912914276123,0.7162211537361145
21.832,-32771.61328125,1.3690659999847412,1.8743417263031006,0.72178781032562256,0.749747633934021
21.836,-32397.083984375,1.2307794094085693,1.5148179531097412,0.749747633934021,0.749747633934021
21.84,-32555.083984375,1.0603691339492798,1.1243827342987061,0.77202880382537842,0.749747633934021
21.844,-33223.48828125,0.86014968156814575,0.73985749483108521,0.78649359941482544,0.749747633934021
21.848,-32855.2734375,0.63303267955780029,0.40073037147521973,0.79214084148406982,0.749747633934021
21.852,-32437.494140625,0.3824712336063385,0.14628422260284424,0.78926980495452881,0.749747633934021
21.856,-32473.115234375,0.11258133500814438,0.012674557976424694,0.7795184850692749,0.749747633934021
21.86,-33157.20703125,-0.17192947864532471,0.029559746384620667,0.7657591700553894,0.749747633934021
21.864,-32934.45703125,-0.46594446897506714,0.2171042412519455,0.75187081098556519,0.749747633934021
21.868,-32484.03125,-0.76387870311737061,0.58351069688796997,0.74239683151245117,0.749747633934021
21.872,-32417.77734375,-1.059619665145874,1.1227937936782837,0.74209862947463989,0.749747633934021
21.876,-33052.92578125,-1.3468167781829834,1.8139156103134155,0.7554662823677063,0.7554662823677063
21.88,-33020.59375,-1.6191728115081787,2.621720552444458,0.78625220060348511,0.7554662823677063
21.884,-32548.693359375,-1.8704366683959961,3.4985332489013672,0.83704328536987305,0.7554662823677063
21.888,-32386.328125,-2.0944991111755371,4.3869271278381348,0.90892297029495239,0.7554662823677063
21.892,-32910.5859375,-2.2857449054718018,5.2246298789978027,1.0012975931167603,0.7554662823677063
21.896,-33112.40625,-2.4392120838165283,5.9497556686401367,1.1118972301483154,0.7554662823677063
21.9,-32625.69921875,-2.5505900382995605,6.5055098533630371,1.2369199991226196,0.7554662823677063
21.904,-32375.552734375,-2.6164772510528564,6.8459534645080566,1.3713430166244507,0.7554662823677063
21.908,-32752.921875,-2.6346442699432373,6.9413504600524902,1.5093692541122437,0.7554662823677063
21.912,-33213.98046875,-2.6039535999298096,6.780573844909668,1.6449304819107056,1.7722139358520508
21.916,-32707.505859375,-2.5243904590606689,6.3725471496582031,1.7722139358520508,1.7722139358520508
21.92,-32375.291015625,-2.3973915576934814,5.7474861145019531,1.8861949443817139,1.7722139358520508
21.924,-32629.255859375,-2.2258021831512451,4.954195499420166,1.9830745458602905,1.7722139358520508
21.928,-33242.7734375,-2.0134589672088623,4.0540175437927246,2.0605628490447998,1.7722139358520508
21.932,-32776.14453125,-1.7650566101074219,3.115424633026123,2.1180191040039062,1.7722139358520508
21.936,-32395.578125,-1.4861648082733154,2.2086861133575439,2.1564426422119141,1.7722139358520508
21.94,-32534.005859375,-1.1829433441162109,1.3993549346923828,2.1783020496368408,1.7722139358520508
21.944,-33221.53125,-0.86186045408248901,0.74280345439910889,2.1872406005859375,1.7722139358520508
21.948,-32854.51171875,-0.5296751856803894,0.28055581450462341,2.1877002716064453,1.7722139358520508
21.952,-32428.98046875,-0.19325216114521027,0.037346392869949341,2.1844840049743652,1.7722139358520508
21.956,-32464.818359375,0.1408412903547287,0.019836271181702614,2.182309627532959,2.182309627532959
21.96,-33158.8046875,0.4664156436920166,0.21754355728626251,2.1854121685028076,2.182309627532959
21.964,-32937.86328125,0.77753245830535889,0.60455673933029175,2.1972057819366455,2.182309627532959
21.968,-32483.630859375,1.0687423944473267,1.1422103643417358,2.2200405597686768,2.182309627532959
21.972,-32422.380859375,1.3354190587997437,1.783344030380249,2.2550735473632812,2.182309627532959
21.976,-33045.41796875,1.5736551284790039,2.4763903617858887,2.3022472858428955,2.182309627532959
21.98,-33024.29296875,1.780139684677124,3.1688971519470215,2.3603599071502686,2.182309627532959
21.984,-32539.943359375,1.9524495601654053,3.8120594024658203,2.4272480010986328,2.182309627532959
21.988,-32394.21875,2.0892386436462402,4.3649177551269531,2.5000534057617188,2.6503798961639404
21.992,-32897.59375,2.1900150775909424,4.7961654663085938,2.5755336284637451,2.6503798961639404
21.996,-33115.69921875,2.2550368309020996,5.0851912498474121,2.6503798961639404,2.6503798961639404
22,-32614.400390625,2.2854194641113281,5.223142147064209,2.7215373516082764,2.6503798961639404
22.004,-32375.337890625,2.2829735279083252,5.2119674682617188,2.786466121673584,2.6503798961639404
22.008,-32735.900390625,2.2499575614929199,5.0623092651367188,2.8433310985565186,2.6503798961639404
22.012,-33202.91796875,2.18914794921875,4.7923688888549805,2.8911178112030029,2.6503798961639404
22.016,-32700.27734375,2.1037552356719971,4.4257864952087402,2.9296562671661377,2.6503798961639404
22.02,-32379.583984375,1.996936559677124,3.9877555370330811,2.95953369140625,2.6503798961639404
22.024,-32612.63671875,1.8715791702270508,3.5028088092803955,2.9819259643554688,2.6503798961639404
22.028,-33226.4921875,1.7305160760879517,2.9946856498718262,2.9983856678009033,2.6503798961639404
22.032,-32778.9296875,1.5765190124511719,2.4854121208190918,3.0106067657470703,2.6503798961639404
22.036,-32395.69921875,1.4120461940765381,1.9938743114471436,3.0201880931854248,3.0201880931854248
22.04,-32521.296875,1.2392473220825195,1.5357339382171631,3.0284152030944824,3.0201880931854248
22.044,-33198.64453125,1.0600951910018921,1.1238018274307251,3.0360941886901855,3.0201880931854248
22.048,-32863.48046875,0.87629783153533936,0.76789790391921997,3.0434374809265137,3.0201880931854248
22.052,-32429.697265625,0.68926799297332764,0.47509035468101501,3.0500137805938721,3.0201880931854248
22.056,-32454.0625,0.50029832124710083,0.25029841065406799,3.0547657012939453,3.0201880931854248
22.06,-33133.03125,0.31057494878768921,0.096456803381443024,3.0561039447784424,3.0201880931854248
22.064,-32947.375,0.12103215605020523,0.014648783020675182,3.0520548820495605,3.0201880931854248
22.068,-32479.744140625,-0.06752023845911026,0.0045589827932417393,3.0404758453369141,3.0201880931854248
22.072,-32410.291015625,-0.25414466857910156,0.064589522778987885,3.0193114280700684,2.9868674278259277
22.076,-33030.75,-0.43785184621810913,0.19171424210071564,2.9868674278259277,2.9868674278259277
22.08,-33037.95703125,-0.6177641749382019,0.38163256645202637,2.9420657157897949,2.9868674278259277
22.084,-32551.38671875,-0.79297864437103271,0.62881505489349365,2.884671688079834,2.9868674278259277
22.088,-32385.68359375,-0.96242988109588623,0.92627125978469849,2.8154582977294922,2.9868674278259277
22.092,-32893.375,-1.124988317489624,1.2655988931655884,2.7362778186798096,2.9868674278259277
22.096,-33126.45703125,-1.2794615030288696,1.6370217800140381,2.6500232219696045,2.9868674278259277
22.1,-32622.318359375,-1.424441933631897,2.0290348529815674,2.5604934692382812,2.9868674278259277
22.104,-32368.259765625,-1.5583209991455078,2.4283645153045654,2.4721419811248779,2.9868674278259277
22.108,-32727.43359375,-1.6793172359466553,2.820106029510498,2.3897171020507812,2.9868674278259277
22.112,-33206.41796875,-1.7852970361709595,3.1872856616973877,2.3178513050079346,2.9868674278259277
22.116,-32706.046875,-1.8738189935684204,3.511197566986084,2.2606239318847656,2.2606239318847656
22.12,-32370.94921875,-1.9425331354141235,3.7734348773956299,2.2211432456970215,2.2606239318847656
22.124,-32614.615234375,-1.9893308877944946,3.9574370384216309,2.2012081146240234,2.2606239318847656
22.128,-33224.61328125,-2.0122063159942627,4.0489745140075684,2.2011070251464844,2.2606239318847656
22.132,-32780.3125,-2.0093448162078857,4.0374665260314941,2.2195479869842529,2.2606239318847656
22.136,-32392.48046875,-1.9793354272842407,3.9177684783935547,2.2537295818328857,2.2606239318847656
22.14,-32529.85546875,-1.9211690425872803,3.6908905506134033,2.2995600700378418,2.2606239318847656
22.144,-33198.3125,-1.8342826366424561,3.3645927906036377,2.3519961833953857,2.2606239318847656
22.148,-32862.23828125,-1.7187840938568115,2.9542191028594971,2.4054694175720215,2.2606239318847656
22.152,-32437.18359375,-1.5754649639129639,2.4820895195007324,2.4543642997741699,2.2606239318847656
22.156,-32451.91796875,-1.4056240320205688,1.9757789373397827,2.493483304977417,2.493483304977417
22.16,-33131.2421875,-1.2111250162124634,1.466823935508728,2.5184688568115234,2.493483304977417
22.164,-32947.13671875,-0.99454820156097412,0.98912608623504639,2.5261604785919189,2.493483304977417
22.168,-32493.572265625,-0.75904309749603271,0.57614642381668091,2.514838695526123,2.493483304977417
22.172,-32406.26171875,-0.50813084840774536,0.25819697976112366,2.4843361377716064,2.493483304977417
22.176,-33017.0625,-0.2457861602306366,0.060410838574171066,2.4360160827636719,2.493483304977417
22.18,-33031.61328125,0.023557672277092934,0.00055496394634246826,2.3726494312286377,2.493483304977417
22.184,-32561.021484375,0.29530104994773865,0.087202712893486023,2.2981524467468262,2.493483304977417
22.188,-32382.228515625,0.56481808423995972,0.31901946663856506,2.2172343730926514,2.493483304977417
22.192,-32874.32421875,0.82735186815261841,0.68451106548309326,2.1350014209747314,2.493483304977417
22.196,-33129.07421875,1.0781221389770508,1.1623474359512329,2.0565445423126221,2.0565445423126221
22.2,-32635.953125,1.3125559091567993,1.7228028774261475,1.9865376949310303,2.0565445423126221
22.204,-32370.234375,1.526254415512085,2.3294525146484375,1.9288873672485352,2.0565445423126221
22.208,-32714.296875,1.7150287628173828,2.9413237571716309,1.8864676952362061,2.0565445423126221
22.212,-33219.5546875,1.8752409219741821,3.5165286064147949,1.8609508275985718,2.0565445423126221
22.216,-32712.177734375,2.0038847923278809,4.0155549049377441,1.8527463674545288,2.0565445423126221
22.22,-32370.234375,2.0983307361602783,4.4029912948608398,1.8610509634017944,2.0565445423126221
22.224,-32597.806640625,2.1564311981201172,4.6501951217651367,1.8839986324310303,2.0565445423126221
22.228,-33233.45703125,2.176908016204834,4.7389283180236816,1.9188833236694336,2.0565445423126221
22.232,-32786.96875,2.1593539714813232,4.6628098487854004,1.9624315500259399,2.0110957622528076
22.236,-32395.9375,2.1040623188018799,4.4270782470703125,2.0110957622528076,2.0110957622528076
22.24,-32514.765625,2.0121281147003174,4.0486593246459961,2.061354398727417,2.0110957622528076
22.244,-33201.4296875,1.8854796886444092,3.5550339221954346,2.1099789142608643,2.0110957622528076
22.248,-32869.9609375,1.7266674041748047,2.9813799858093262,2.1542484760284424,2.0110957622528076
22.252,-32440.712890625,1.5388253927230835,2.3679835796356201,2.1921062469482422,2.0110957622528076
22.256,-32450.84375,1.3257964849472046,1.7577362060546875,2.2222549915313721,2.0110957622528076
22.26,-33136.32421875,1.0919281244277954,1.1923071146011353,2.2441718578338623,2.0110957622528076
22.264,-32956.89453125,0.84173518419265747,0.70851820707321167,2.2580490112304688,2.0110957622528076
22.268,-32492.99609375,0.57995396852493286,0.33634656667709351,2.2646853923797607,2.0110957622528076
22.272,-32415.84375,0.31168007850646973,0.097144469618797302,2.265336275100708,2.0110957622528076
22.276,-33015.46875,0.042101077735424042,0.0017725005745887756,2.2615370750427246,2.2615370750427246
22.28,-33048.5859375,-0.22376255691051483,0.05006968230009079,2.2549064159393311,2.2615370750427246
22.284,-32564.26171875,-0.48094624280929565,0.23130929470062256,2.2469558715820312,2.2615370750427246
22.288,-32395.365234375,-0.7245631217956543,0.52499169111251831,2.2389304637908936,2.2615370750427246
22.292,-32867.40625,-0.9501185417175293,0.9027252197265625,2.231673002243042,2.2615370750427246
