EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05,timestamp_rel,LIFU_LSL_time,marker
3.46,-4102.6591796875,11.492246627807615,132.0717315673828,1160.502685546875,1296.2236328125,,,
3.464,-4672.36083984375,13.776684761047363,189.7970428466797,1144.4407958984375,1296.2236328125,,,
3.468,-5144.35791015625,15.873296737670898,251.9615478515625,1130.420654296875,1296.2236328125,,,
3.472,-4410.55322265625,17.73379135131836,314.4873962402344,1118.9658203125,1296.2236328125,,,
3.476,-4071.164794921875,19.3142204284668,373.0391540527344,1110.4320068359375,1296.2236328125,,,
3.48,-4538.96630859375,20.57613754272461,423.37744140625,1104.9642333984375,1296.2236328125,,,
3.484,-5161.85791015625,21.488433837890625,461.7527770996094,1102.4683837890625,1296.2236328125,,,
3.488,-4534.5546875,22.02963256835937,485.3046875,1102.5972900390625,1296.2236328125,,,
3.492,-5155.515625,22.186599731445312,492.2452087402344,1104.7601318359375,1296.2236328125,,,
3.496,-4680.9677734375,21.947906494140625,481.7106018066406,1108.1480712890625,1108.1480712890625,,,
3.5,-4079.556640625,21.302536010742188,453.7980346679688,1111.7783203125,1108.1480712890625,,,
3.504,-4318.9765625,20.251928329467773,410.14056396484375,1114.5611572265625,1108.1480712890625,,,
3.508,-5077.3623046875,18.82015991210937,354.19842529296875,1115.3828125,1108.1480712890625,,,
3.512,-4819.1552734375,17.04768943786621,290.62371826171875,1113.1927490234375,1108.1480712890625,,,
3.516,-4125.046875,14.981867790222168,224.4563751220703,1107.0855712890625,1108.1480712890625,,,
3.52,-4227.35302734375,12.678608894348145,160.7471160888672,1096.3792724609375,1108.1480712890625,,,
3.524,-4964.68603515625,10.20624828338623,104.1675033569336,1080.677490234375,1108.1480712890625,,,
3.528,-4964.13818359375,7.6406049728393555,58.37884521484375,1059.908935546875,1108.1480712890625,,,
3.532,-4216.52880859375,5.057662010192871,25.579946517944336,1034.3424072265625,1108.1480712890625,,,
3.536,-4171.61083984375,2.5319786071777344,6.410915374755859,1004.5763549804688,1108.1480712890625,,,
3.54,-4836.56005859375,0.136523813009262,0.0186387542635202,971.5040893554688,1108.1480712890625,,,
3.544,-5120.2294921875,-2.0611343383789062,4.248274803161621,936.2512817382812,1108.1480712890625,,,
3.548,-4346.27587890625,-4.00280237197876,16.02242660522461,900.0960693359375,1108.1480712890625,,,
3.552,-4715.0849609375,-5.6418676376342765,31.83066940307617,864.37841796875,1108.1480712890625,,,
3.556,-5197.07275390625,-6.947975158691406,48.27436447143555,830.40478515625,1108.1480712890625,,,
3.56,-4472.89990234375,-7.911118984222413,62.585803985595696,799.3518676757811,1108.1480712890625,,,
3.564,-4124.6171875,-8.535878181457518,72.8612060546875,772.1803588867188,1108.1480712890625,,,
3.568,-4618.21630859375,-8.831809997558596,78.0008773803711,749.5642700195312,1108.1480712890625,,,
3.572,-5243.6591796875,-8.814369201660156,77.69309997558595,731.8405151367188,1108.1480712890625,,,
3.576,-4621.625,-8.511569023132322,72.44681549072266,718.9841918945312,1108.1480712890625,,,
3.58,-4138.75634765625,-7.962038993835449,63.3940658569336,710.6123046875,1108.1480712890625,,,
3.584,-4513.45458984375,-7.2077202796936035,51.95123291015625,706.0133666992188,1108.1480712890625,,,
3.588,-5231.88134765625,-6.293126583099365,39.60344314575195,704.2024536132812,1108.1480712890625,,,
3.592,-4767.99072265625,-5.268599510192871,27.75814247131348,703.9979248046875,704.1121215820312,,,
3.596,-4171.80078125,-4.187902927398682,17.538528442382812,704.1121215820312,704.1121215820312,,,
3.6,-4425.21630859375,-3.1027214527130127,9.62688159942627,703.2477416992188,704.1121215820312,,,
3.604,-5175.6865234375,-2.0619328022003174,4.251566886901856,700.1964721679688,704.1121215820312,,,
3.608,-4924.58447265625,-1.113088607788086,1.2389663457870483,693.9275512695312,704.1121215820312,,,
3.612,-4235.578125,-0.2998651564121246,0.0899191126227378,683.6619262695312,704.1121215820312,,,
3.616,-4326.60546875,0.3416202068328857,0.1167043671011924,668.9261474609375,704.1121215820312,,,
3.62,-5058.07421875,0.782626986503601,0.6125049591064453,649.5831909179688,704.1121215820312,,,
3.624,-5058.43212890625,1.0009391307830813,1.001879096031189,625.8348388671875,704.1121215820312,,,
3.628,-4316.1396484375,0.9831849932670592,0.9666527509689332,598.2008666992188,704.1121215820312,,,
3.632,-4246.25927734375,0.7266181707382202,0.5279739499092102,567.4730224609375,704.1121215820312,,,
3.636,-4896.42724609375,0.237234428524971,0.0562801770865917,534.6536865234375,704.1121215820312,,,
3.64,-4181.98193359375,-0.4700569212436676,0.2209535092115402,500.87841796875,704.1121215820312,,,
3.644,-4752.8271484375,-1.3659769296646118,1.865893006324768,467.33001708984375,704.1121215820312,,,
3.648,-4166.9130859375,-2.4062511920928955,5.790045261383057,435.1539916992188,704.1121215820312,,,
3.652,-4644.41796875,-3.540175199508667,12.532841682434082,405.380615234375,704.1121215820312,,,
