Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
96.264,-5252.81494140625,2.5463271141052246,6.4837822914123535,2.9979667663574219,0.16219301521778107,0.015937864780426025
96.268,-6615.85400390625,2.4398341178894043,5.9527907371520996,3.1128699779510498,0.18968184292316437,0.015937864780426025
96.272,-7111.5498046875,2.2919802665710449,5.2531728744506836,3.2171332836151123,0.21462519466876984,0.015937864780426025
96.276,-5719.68603515625,2.1034641265869141,4.4245619773864746,3.3055603504180908,0.23578000068664551,0.23578000068664551
96.28,-5172.37255859375,1.8760137557983398,3.5194275379180908,3.3740038871765137,0.25215405225753784,0.23578000068664551
96.284,-6294.1796875,1.6121326684951782,2.5989718437194824,3.4196484088897705,0.26307383179664612,0.23578000068664551
96.288,-7274.67578125,1.3153009414672852,1.7300164699554443,3.4412174224853516,0.26823386549949646,0.23578000068664551
96.292,-5952.5966796875,0.99012917280197144,0.98035573959350586,3.4391148090362549,0.26773086190223694,0.23578000068664551
96.296,-5123.92578125,0.64189720153808594,0.41203203797340393,3.4154026508331299,0.26205810904502869,0.23578000068664551
96.3,-5978.44140625,0.2763359546661377,0.076361559331417084,3.3736579418182373,0.25207129120826721,0.23578000068664551
96.304,-7354.37890625,-0.099963568150997162,0.0099927159026265144,3.3187427520751953,0.23893368244171143,0.23578000068664551
96.308,-6201.7919921875,-0.47960424423217773,0.23002023994922638,3.2564635276794434,0.224034383893013,0.23578000068664551
96.312,-5118.94287109375,-0.85510951280593872,0.731212317943573,3.1930897235870361,0.20887315273284912,0.23578000068664551
96.316,-5709.29150390625,-1.2191445827484131,1.4863134622573853,3.1348025798797607,0.194928839802742,0.194928839802742
96.32,-7319.9990234375,-1.5641778707504272,2.4466526508331299,3.0872013568878174,0.18354101479053497,0.194928839802742
96.324,-6439.80615234375,-1.8826236724853516,3.5442721843719482,3.0548980236053467,0.17581295967102051,0.194928839802742
96.328,-5190.2060546875,-2.1674036979675293,4.6976385116577148,3.0411906242370605,0.17253363132476807,0.194928839802742
96.332,-5508.87646484375,-2.4122250080108643,5.8188300132751465,3.0478165149688721,0.17411883175373077,0.194928839802742
96.336,-7166.5771484375,-2.6116878986358643,6.8209137916564941,3.0748260021209717,0.18058037757873535,0.194928839802742
96.34,-6667.56640625,-2.7613823413848877,7.6252317428588867,3.1206371784210205,0.19154000282287598,0.194928839802742
96.344,-5336.046875,-2.857863187789917,8.1673812866210938,3.1822490692138672,0.20627970993518829,0.194928839802742
96.348,-5360.9130859375,-2.8988876342773438,8.4035491943359375,3.2555789947509766,0.22382271289825439,0.194928839802742
96.352,-6915.1162109375,-2.8839404582977295,8.317112922668457,3.3358871936798096,0.24303519725799561,0.194928839802742
96.356,-6896.49609375,-2.8140997886657715,7.9191575050354004,3.4182326793670654,0.26273506879806519,0.26273506879806519
96.36,-5525.8271484375,-2.6914112567901611,7.2436943054199219,3.4979152679443359,0.28179797530174255,0.26273506879806519
96.364,-5248.09375,-2.519059419631958,6.3456602096557617,3.5709033012390137,0.29925918579101562,0.26273506879806519
96.368,-6604.91015625,-2.3019649982452393,5.2990431785583496,3.6341865062713623,0.31439870595932007,0.26273506879806519
96.372,-7108.1875,-2.0463142395019531,4.1874022483825684,3.6859219074249268,0.32677564024925232,0.26273506879806519
96.376,-5727.67333984375,-1.7586437463760376,3.0928280353546143,3.7254288196563721,0.33622702956199646,0.26273506879806519
96.38,-5160.5703125,-1.4459644556045532,2.0908133983612061,3.7531497478485107,0.34285879135131836,0.26273506879806519
96.384,-6276.13134765625,-1.1161096096038818,1.2457005977630615,3.7705295085906982,0.34701666235923767,0.26273506879806519
96.388,-7269.3349609375,-0.77705687284469604,0.60381734371185303,3.7796986103057861,0.34921020269393921,0.26273506879806519
96.392,-5959.82177734375,-0.43626418709754944,0.19032642245292664,3.7830901145935059,0.35002154111862183,0.26273506879806519
96.396,-5118.7998046875,-0.10100875794887543,0.010202770121395588,3.783111572265625,0.35002675652503967,0.35002675652503967
96.4,-5955.8154296875,0.22147960960865021,0.049053214490413666,3.7818355560302734,0.34972143173217773,0.35002675652503967
96.404,-7356.81103515625,0.52474832534790039,0.27536076307296753,3.7807040214538574,0.3494507372379303,0.35002675652503967
96.408,-6213.90380859375,0.80340319871902466,0.64545667171478271,3.7803394794464111,0.34936350584030151,0.35002675652503967
96.412,-5119.94384765625,1.0526129007339478,1.1079938411712646,3.7804863452911377,0.34939870238304138,0.35002675652503967
96.416,-5695.2958984375,1.2681474685668945,1.6081979274749756,3.7800228595733643,0.34928774833679199,0.35002675652503967
96.42,-7326.2216796875,1.4469484090805054,2.0936596393585205,3.7770476341247559,0.34857600927352905,0.35002675652503967
96.424,-6454.0146484375,1.5871108770370483,2.5189208984375,3.7691161632537842,0.34667849540710449,0.35002675652503967
96.428,-5196.31005859375,1.6875665187835693,2.8478808403015137,3.7535641193389893,0.34295791387557983,0.32768154144287109
96.432,-5494.85791015625,1.7482048273086548,3.0562202930450439,3.7278220653533936,0.33679956197738647,0.32768154144287109
96.436,-7163.19140625,1.7699569463729858,3.1327476501464844,3.6897087097167969,0.32768154144287109,0.32768154144287109
96.44,-6680.91796875,1.7546136379241943,3.0786693096160889,3.63775634765625,0.31525272130966187,0.32768154144287109
96.444,-5347.2763671875,1.7049014568328857,2.9066886901855469,3.5715019702911377,0.29940241575241089,0.32768154144287109
96.448,-5348.515625,1.6244962215423584,2.6389880180358887,3.4916262626647949,0.28029337525367737,0.32768154144287109
96.452,-6902.74365234375,1.517491340637207,2.3027796745300293,3.3999571800231934,0.25836294889450073,0.32768154144287109
96.456,-6898.5703125,1.3881658315658569,1.9270044565200806,3.2994053363800049,0.23430752754211426,0.32768154144287109
96.46,-5526.99609375,1.2414337396621704,1.5411577224731445,3.193800687789917,0.2090432196855545,0.32768154144287109
96.464,-5243.80224609375,1.0828109979629517,1.1724796295166016,3.0875740051269531,0.18363018333911896,0.32768154144287109
96.468,-6585.9794921875,0.91764593124389648,0.84207409620285034,2.9853599071502686,0.1591770201921463,0.32768154144287109
96.472,-7115.65087890625,0.75087916851043701,0.56381958723068237,2.8915729522705078,0.13673996925354004,0.32768154144287109
96.476,-5743.40869140625,0.58737105131149292,0.34500473737716675,2.8099818229675293,0.11722052097320557,0.11722052097320557
96.48,-5168.91552734375,0.43166637420654297,0.18633587658405304,2.7433199882507324,0.10127276182174683,0.11722052097320557
96.484,-6232.83447265625,0.28752550482749939,0.082670912146568298,2.6929938793182373,0.089232981204986572,0.11722052097320557
96.488,-7266.18896484375,0.15815050899982452,0.025011584162712097,2.6588935852050781,0.081075012683868408,0.11722052097320557
96.492,-6001.06787109375,0.046397019177675247,0.002152683213353157,2.6393294334411621,0.076394617557525635,0.11722052097320557
96.496,-5142.5224609375,-0.045764606446027756,0.0020943991839885712,2.6311309337615967,0.074433267116546631,0.11722052097320557
96.5,-5904.9609375,-0.11751838773488998,0.01381057221442461,2.6298801898956299,0.07413405179977417,0.11722052097320557
96.504,-7328.9873046875,-0.16868683695793152,0.028455248102545738,2.6302490234375,0.074222266674041748,0.11722052097320557
