Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
898825.9146332,-47050.90625,-35.06444549560547,1229.515380859375,686.1063232421875,163.5852508544922,175.0063018798828,2.2609705924987793
898825.9191469,-45486.59375,-35.05389404296875,1228.775390625,698.7077026367188,166.5999298095703,166.5999298095703,2.1224513053894043
898825.924336,-45508.9375,-34.67061233520508,1202.0513916015625,713.6414184570312,170.17257690429688,166.5999298095703,1.7635284662246704
898825.9271667,-47092.61328125,-33.92760467529297,1151.0823974609375,730.2301635742188,174.1411895751953,166.5999298095703,1.3792972564697266
898825.9277451,-47261.5234375,-32.84087371826172,1078.5230712890625,747.720703125,178.32553100585938,166.5999298095703,1.4257608652114868
898825.9368648,-45712.64453125,-31.428966522216797,987.7799682617188,765.30517578125,182.53231811523438,166.5999298095703,1.7872827053070068
898825.9373073,-45334.21875,-29.71261215209961,882.8392333984375,782.1472778320312,186.5615692138672,166.5999298095703,1.968873381614685
898825.9428504,-46835.33203125,-27.714351654052734,768.0852661132812,797.4104614257812,190.2130126953125,166.5999298095703,2.0508666038513184
898825.9442638,-47435.55078125,-25.45827865600586,648.1239013671875,810.291015625,193.2945098876953,166.5999298095703,2.424314498901367
898825.9551499,-45986.03125,-22.96979331970215,527.611328125,820.0511474609375,195.6294708251953,166.5999298095703,2.8753223419189453
898825.957436,-45220.64453125,-20.27545166015625,411.09393310546875,826.0529174804688,197.06527709960938,166.5999298095703,2.9381442070007324
898825.9670848,-46551.42578125,-17.40283203125,302.8585510253906,827.7903442382812,197.48092651367188,197.48092651367188,2.6755058765411377
898825.9681904,-47533.94921875,-14.380414009094238,206.7963104248047,824.9187622070312,196.7939453125,197.48092651367188,2.30671763420105
898825.970031,-46261.21875,-11.237492561340332,126.28123474121094,817.2771606445312,194.9658203125,197.48092651367188,1.8232955932617188
898825.972761,-45166.92578125,-8.004043579101562,64.0647201538086,804.9041748046875,192.0057830810547,197.48092651367188,1.4184290170669556
898825.9761924,-46260.09375,-4.710548400878906,22.189266204833984,788.0455932617188,187.97262573242188,197.48092651367188,1.3333263397216797
898825.9782781,-47536.1875,-1.387795090675354,1.9259752035140991,767.1502685546875,182.9737548828125,197.48092651367188,1.276676893234253
898825.9849564,-46535.875,1.9333311319351196,3.737769365310669,742.85791015625,177.1621856689453,197.48092651367188,0.9087907671928406
898825.9860987,-45190.17578125,5.222084045410156,27.27016258239746,715.97509765625,170.7308807373047,197.48092651367188,0.4854416847229004
898825.9871117,-45967.98828125,8.448094367980957,71.37030029296875,687.44189453125,163.90475463867188,197.48092651367188,0.302781343460083
898825.9875752,-47442.30078125,11.581586837768555,134.13314819335938,658.2911987304688,156.930908203125,197.48092651367188,0.19928400218486786
898825.9969539,-46793.8671875,14.593574523925781,212.972412109375,629.6008911132812,150.0672149658203,150.0672149658203,0.07978407293558121
898825.9992741,-45294.48046875,17.4560604095459,304.71405029296875,602.4425659179688,143.5699920654297,150.0672149658203,0.113595150411129
898826.0021862,-45704.125,20.1422119140625,405.70867919921875,577.8294677734375,137.6816864013672,150.0672149658203,0.23148314654827118
898826.0036406,-47270.3984375,22.626583099365234,511.9622497558594,556.666015625,132.61865234375,150.0672149658203,0.2058200091123581
898826.016469,-47025.15625,24.885238647460938,619.2750854492188,539.7024536132812,128.56039428710938,150.0672149658203,0.10633494704961777
898826.0197333,-45459.39453125,26.89591407775879,723.39013671875,527.49609375,125.64022064208984,150.0672149658203,0.074149489402771
898826.0210526,-45473.26953125,28.638158798217773,820.1442260742188,520.3831787109375,123.93856048583984,150.0672149658203,0.03777870535850525
898826.021737,-47048.05078125,30.093475341796875,905.6171875,518.4608154296875,123.4786605834961,150.0672149658203,0.05365877225995064
898826.0423533,-47226.2421875,31.245473861694336,976.2796630859375,521.5812377929688,124.22518157958984,150.0672149658203,0.34112119674682617
